,,,Aug,10 or fewer,10 or fewer,10 or fewer,1899
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1968
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1956
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1750
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1844
,≥ 25 and < 45 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,4213
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3909
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4378
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4168
,,,May,10 or fewer,10 or fewer,10 or fewer,4385
,,,Jun,10 or fewer,16,10 or fewer,4382
,,,Jul,10 or fewer,16,10 or fewer,4595
,,,Aug,10 or fewer,13,10 or fewer,4525
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4532
,,,Oct,10 or fewer,10 or fewer,10 or fewer,4266
,,,Nov,10 or fewer,10 or fewer,10 or fewer,4009
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4436
,≥ 45 and < 65 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,3826
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3670
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4073
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3789
,,,May,10 or fewer,10 or fewer,10 or fewer,4129
,,,Jun,10 or fewer,10 or fewer,10 or fewer,4008
,,,Jul,10 or fewer,20,10 or fewer,4144
,,,Aug,10 or fewer,11,10 or fewer,4091
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4043
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3877
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3730
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3881
,65 Years or more,2019,Jan,10 or fewer,10 or fewer,10 or fewer,3935
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3655
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4099
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3903
,,,May,10 or fewer,10 or fewer,10 or fewer,4158
,,,Jun,10 or fewer,10 or fewer,10 or fewer,4069
,,,Jul,10 or fewer,13,10 or fewer,4169
,,,Aug,10 or fewer,10 or fewer,10 or fewer,4053
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4032
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3904
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3843
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4280
,No value,2019,Jan,10 or fewer,10 or fewer,10 or fewer,453
,,,Feb,10 or fewer,10 or fewer,10 or fewer,410
,,,Mar,10 or fewer,10 or fewer,10 or fewer,427
,,,Apr,10 or fewer,10 or fewer,10 or fewer,496
,,,May,10 or fewer,10 or fewer,10 or fewer,419
,,,Jun,10 or fewer,10 or fewer,10 or fewer,428
,,,Jul,10 or fewer,10 or fewer,10 or fewer,415
,,,Aug,10 or fewer,10 or fewer,10 or fewer,429
,,,Sep,10 or fewer,10 or fewer,10 or fewer,418
,,,Oct,10 or fewer,10 or fewer,10 or fewer,442
,,,Nov,10 or fewer,10 or fewer,10 or fewer,371
,,,Dec,10 or fewer,10 or fewer,10 or fewer,416
,"Total: Total includes all data under the Missouri bucket, including data from rows not currently displayed.",2019,Jan,10 or fewer,10 or fewer,11,15554
,,,Feb,13,10 or fewer,10 or fewer,14570
,,,Mar,12,10 or fewer,10 or fewer,16297
,,,Apr,10 or fewer,10 or fewer,12,15449
,,,May,10 or fewer,10 or fewer,14,16068
,,,Jun,10 or fewer,41,19,15862
,,,Jul,10 or fewer,65,10 or fewer,16501
,,,Aug,10 or fewer,32,12,16135
,,,Sep,10 or fewer,16,10 or fewer,16146
,,,Oct,10 or fewer,10 or fewer,10 or fewer,15720
,,,Nov,10 or fewer,10 or fewer,15,15056
,,,Dec,10 or fewer,10 or fewer,10 or fewer,16438
Nebraska,Less than 15 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,2700
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2300
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2182
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2414
,,,May,10 or fewer,10 or fewer,10 or fewer,2215
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2050
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2042
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2106
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2299
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2411
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2632
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3186
,≥ 15 and < 25 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,2222
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1875
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2067
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2123
,,,May,10 or fewer,10 or fewer,11,2093
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2100
,,,Jul,10 or fewer,12,10 or fewer,2269
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2216
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2379
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2447
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2267
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2356
,≥ 25 and < 45 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,4316
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3796
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4190
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4062
,,,May,10 or fewer,10 or fewer,10 or fewer,4371
,,,Jun,10 or fewer,18,10 or fewer,4308
,,,Jul,10 or fewer,38,10 or fewer,4611
,,,Aug,10 or fewer,10 or fewer,10 or fewer,4536
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4556
,,,Oct,10 or fewer,10 or fewer,10 or fewer,4459
,,,Nov,10 or fewer,10 or fewer,10 or fewer,4407
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4722
,≥ 45 and < 65 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,3493
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3069
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3353
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3200
,,,May,10 or fewer,10 or fewer,10 or fewer,3374
,,,Jun,10 or fewer,11,10 or fewer,3457
,,,Jul,10 or fewer,21,10 or fewer,3496
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3545
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3543
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3480
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3432
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3872
,65 Years or more,2019,Jan,10 or fewer,10 or fewer,10 or fewer,3221
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2728
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3015
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3056
,,,May,10 or fewer,10 or fewer,10 or fewer,3106
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3006
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3121
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3177
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3124
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3277
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3221
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3522
,No value,2019,Jan,10 or fewer,10 or fewer,10 or fewer,511
,,,Feb,10 or fewer,10 or fewer,10 or fewer,458
,,,Mar,10 or fewer,10 or fewer,10 or fewer,472
,,,Apr,10 or fewer,10 or fewer,10 or fewer,485
,,,May,10 or fewer,10 or fewer,10 or fewer,468
,,,Jun,10 or fewer,10 or fewer,10 or fewer,447
,,,Jul,10 or fewer,10 or fewer,10 or fewer,448
,,,Aug,10 or fewer,10 or fewer,10 or fewer,434
,,,Sep,10 or fewer,10 or fewer,10 or fewer,428
,,,Oct,10 or fewer,10 or fewer,10 or fewer,486
,,,Nov,10 or fewer,10 or fewer,10 or fewer,462
,,,Dec,10 or fewer,10 or fewer,10 or fewer,467
,"Total: Total includes all data under the Nebraska bucket, including data from rows not currently displayed.",2019,Jan,10 or fewer,10 or fewer,11,16462
,,,Feb,10 or fewer,10 or fewer,13,14225
,,,Mar,10 or fewer,10 or fewer,10 or fewer,15278
,,,Apr,10 or fewer,10 or fewer,10 or fewer,15340
,,,May,10 or fewer,10 or fewer,16,15626
,,,Jun,10 or fewer,43,10 or fewer,15366
,,,Jul,10 or fewer,80,10 or fewer,15987
,,,Aug,10 or fewer,24,15,16012
,,,Sep,10 or fewer,10 or fewer,15,16329
,,,Oct,10 or fewer,10 or fewer,13,16559
,,,Nov,10 or fewer,10 or fewer,13,16421
,,,Dec,10 or fewer,10 or fewer,13,18122
Idaho,Less than 15 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,3079
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3230
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3059
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2558
,,,May,10 or fewer,10 or fewer,10 or fewer,2488
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2157
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2409
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2521
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2639
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2508
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2934
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3567
,≥ 15 and < 25 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,1833
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1634
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1834
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1798
,,,May,10 or fewer,10 or fewer,10 or fewer,1797
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1722
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2078
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2219
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2139
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1992
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1962
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2208
,≥ 25 and < 45 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,3666
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3330
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3598
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3372
,,,May,10 or fewer,10 or fewer,10 or fewer,3502
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3322
,,,Jul,10 or fewer,21,10 or fewer,4167
,,,Aug,10 or fewer,10 or fewer,10 or fewer,4259
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4043
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3907
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3807
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4147
,≥ 45 and < 65 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,2981
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2758
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2991
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2876
,,,May,10 or fewer,10 or fewer,10 or fewer,3069
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2847
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3413
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3383
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3310
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3121
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3173
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3407
,65 Years or more,2019,Jan,10 or fewer,10 or fewer,10 or fewer,3141
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3014
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3477
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3200
,,,May,10 or fewer,10 or fewer,10 or fewer,3284
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3140
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3555
,,,Aug,10 or fewer,12,10 or fewer,3648
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3505
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3587
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3509
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3820
,No value,2019,Jan,10 or fewer,10 or fewer,10 or fewer,240
,,,Feb,10 or fewer,10 or fewer,10 or fewer,262
,,,Mar,10 or fewer,10 or fewer,10 or fewer,244
,,,Apr,10 or fewer,10 or fewer,10 or fewer,241
,,,May,10 or fewer,10 or fewer,10 or fewer,243
,,,Jun,10 or fewer,10 or fewer,10 or fewer,235
,,,Jul,10 or fewer,10 or fewer,10 or fewer,254
,,,Aug,10 or fewer,10 or fewer,10 or fewer,286
,,,Sep,10 or fewer,10 or fewer,10 or fewer,238
,,,Oct,10 or fewer,10 or fewer,10 or fewer,290
,,,Nov,10 or fewer,10 or fewer,10 or fewer,234
,,,Dec,10 or fewer,10 or fewer,10 or fewer,271
,"Total: Total includes all data under the Idaho bucket, including data from rows not currently displayed.",2019,Jan,10 or fewer,10 or fewer,10 or fewer,14936
,,,Feb,10 or fewer,10 or fewer,10 or fewer,14227
,,,Mar,10 or fewer,10 or fewer,10 or fewer,15202
,,,Apr,10 or fewer,10 or fewer,10 or fewer,14044
,,,May,10 or fewer,10 or fewer,10 or fewer,14379
,,,Jun,10 or fewer,18,10 or fewer,13421
,,,Jul,14,48,10 or fewer,15873
,,,Aug,10 or fewer,35,10 or fewer,16314
,,,Sep,10 or fewer,10 or fewer,10 or fewer,15874
,,,Oct,13,10 or fewer,10 or fewer,15405
,,,Nov,10 or fewer,10 or fewer,10 or fewer,15618
,,,Dec,15,10 or fewer,10 or fewer,17418
Kansas,Less than 15 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,1711
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1569
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1862
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1845
,,,May,10 or fewer,10 or fewer,10 or fewer,1860
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1635
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1646
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1690
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1897
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1864
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2011
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2362
,≥ 15 and < 25 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,1483
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1391
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1556
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1676
,,,May,10 or fewer,10 or fewer,10 or fewer,1689
,,,Jun,10 or fewer,10 or fewer,14,1770
,,,Jul,10 or fewer,13,15,1879
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1767
,,,Sep,10 or fewer,10 or fewer,11,1883
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1850
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1797
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1891
,≥ 25 and < 45 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,3327
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2988
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3389
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3570
,,,May,10 or fewer,10 or fewer,11,3908
,,,Jun,10 or fewer,16,10 or fewer,3824
,,,Jul,10 or fewer,22,10 or fewer,4086
,,,Aug,10 or fewer,10 or fewer,13,4064
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4104
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3801
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3618
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4025
,≥ 45 and < 65 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,2994
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2783
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3182
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3310
,,,May,10 or fewer,10 or fewer,10 or fewer,3491
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3515
,,,Jul,10 or fewer,21,10 or fewer,3695
,,,Aug,10 or fewer,12,10 or fewer,3661
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3566
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3399
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3341
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3560
,65 Years or more,2019,Jan,10 or fewer,10 or fewer,10 or fewer,3058
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2812
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3184
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3434
,,,May,10 or fewer,10 or fewer,10 or fewer,3583
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3446
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3705
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3582
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3524
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3577
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3484
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3704
,No value,2019,Jan,10 or fewer,10 or fewer,10 or fewer,397
,,,Feb,10 or fewer,10 or fewer,10 or fewer,383
,,,Mar,10 or fewer,10 or fewer,10 or fewer,389
,,,Apr,10 or fewer,10 or fewer,10 or fewer,389
,,,May,10 or fewer,10 or fewer,10 or fewer,421
,,,Jun,10 or fewer,10 or fewer,10 or fewer,423
,,,Jul,10 or fewer,10 or fewer,10 or fewer,396
,,,Aug,10 or fewer,10 or fewer,10 or fewer,383
,,,Sep,10 or fewer,10 or fewer,10 or fewer,384
,,,Oct,10 or fewer,10 or fewer,10 or fewer,433
,,,Nov,10 or fewer,10 or fewer,10 or fewer,359
,,,Dec,10 or fewer,10 or fewer,10 or fewer,401
,"Total: Total includes all data under the Kansas bucket, including data from rows not currently displayed.",2019,Jan,10 or fewer,10 or fewer,17,12969
,,,Feb,10 or fewer,10 or fewer,15,11925
,,,Mar,10 or fewer,10 or fewer,19,13561
,,,Apr,10 or fewer,10 or fewer,18,14222
,,,May,10 or fewer,10 or fewer,27,14951
,,,Jun,10 or fewer,35,23,14612
,,,Jul,12,65,28,15406
,,,Aug,10 or fewer,33,22,15147
,,,Sep,10 or fewer,24,24,15356
,,,Oct,10 or fewer,10 or fewer,20,14922
,,,Nov,10 or fewer,10 or fewer,17,14609
,,,Dec,10 or fewer,10 or fewer,15,15942
Delaware,Less than 15 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,4295
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4140
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4463
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4221
,,,May,10 or fewer,10 or fewer,10 or fewer,3944
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3355
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3133
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3247
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3868
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3874
,,,Nov,10 or fewer,10 or fewer,10 or fewer,4175
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4873
,≥ 15 and < 25 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,1372
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1351
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1429
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1456
,,,May,10 or fewer,10 or fewer,10 or fewer,1462
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1318
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1395
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1378
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1569
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1517
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1458
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1469
,≥ 25 and < 45 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,2329
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2189
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2413
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2283
,,,May,17,10 or fewer,10 or fewer,2432
,,,Jun,12,10 or fewer,10 or fewer,2330
,,,Jul,10 or fewer,19,10 or fewer,2505
,,,Aug,13,10 or fewer,10 or fewer,2382
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2469
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2435
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2252
,,,Dec,14,10 or fewer,10 or fewer,2328
,≥ 45 and < 65 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,2000
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1944
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2134
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2029
,,,May,10 or fewer,10 or fewer,10 or fewer,2165
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2033
,,,Jul,11,10 or fewer,10 or fewer,2238
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2168
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2120
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2063
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2004
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1974
,65 Years or more,2019,Jan,10 or fewer,10 or fewer,10 or fewer,1840
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1794
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1985
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1947
,,,May,10 or fewer,10 or fewer,10 or fewer,1963
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1915
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1937
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2002
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1947
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1938
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1857
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2011
,No value,2019,Jan,10 or fewer,10 or fewer,10 or fewer,311
,,,Feb,10 or fewer,10 or fewer,10 or fewer,281
,,,Mar,10 or fewer,10 or fewer,10 or fewer,303
,,,Apr,10 or fewer,10 or fewer,10 or fewer,270
,,,May,10 or fewer,10 or fewer,10 or fewer,317
,,,Jun,10 or fewer,10 or fewer,10 or fewer,287
,,,Jul,10 or fewer,10 or fewer,10 or fewer,289
,,,Aug,10 or fewer,10 or fewer,10 or fewer,290
,,,Sep,10 or fewer,10 or fewer,10 or fewer,290
,,,Oct,10 or fewer,10 or fewer,10 or fewer,309
,,,Nov,10 or fewer,10 or fewer,10 or fewer,314
,,,Dec,10 or fewer,10 or fewer,10 or fewer,326
,"Total: Total includes all data under the Delaware bucket, including data from rows not currently displayed.",2019,Jan,10 or fewer,10 or fewer,10 or fewer,12145
,,,Feb,10 or fewer,10 or fewer,10 or fewer,11698
,,,Mar,17,10 or fewer,10 or fewer,12726
,,,Apr,15,10 or fewer,10 or fewer,12206
,,,May,21,10 or fewer,10 or fewer,12283
,,,Jun,21,18,10 or fewer,11237
,,,Jul,21,43,10 or fewer,11495
,,,Aug,19,14,10 or fewer,11467
,,,Sep,19,10 or fewer,10 or fewer,12260
,,,Oct,14,10 or fewer,10 or fewer,12136
,,,Nov,16,10 or fewer,10 or fewer,12060
,,,Dec,23,10 or fewer,10 or fewer,12981
North Dakota,Less than 15 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,1557
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1532
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1646
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1533
,,,May,10 or fewer,10 or fewer,10 or fewer,1476
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1377
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1407
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1318
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1424
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1343
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1486
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1779
,≥ 15 and < 25 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,1180
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1130
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1248
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1225
,,,May,10 or fewer,10 or fewer,10 or fewer,1185
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1288
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1231
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1243
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1394
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1295
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1257
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1303
,≥ 25 and < 45 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,2707
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2491
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2732
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2597
,,,May,10 or fewer,10 or fewer,10 or fewer,2710
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2818
,,,Jul,10 or fewer,16,10 or fewer,2917
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2907
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2816
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2808
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2654
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2799
,≥ 45 and < 65 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,1923
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1791
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2104
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1988
,,,May,10 or fewer,10 or fewer,10 or fewer,2071
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2046
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2229
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2160
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2030
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2079
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1939
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2062
,65 Years or more,2019,Jan,10 or fewer,10 or fewer,10 or fewer,1861
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1674
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2025
