,,,Aug,10 or fewer,10 or fewer,10 or fewer,2116
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2179
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2166
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2027
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1798
,≥ 25 and < 45 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,4675
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4243
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4058
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2834
,,,May,10 or fewer,10 or fewer,10 or fewer,3570
,,,Jun,10 or fewer,24,10 or fewer,3901
,,,Jul,10 or fewer,12,11,4153
,,,Aug,10 or fewer,10 or fewer,10 or fewer,4240
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4031
,,,Oct,10 or fewer,10 or fewer,10 or fewer,4080
,,,Nov,10 or fewer,10 or fewer,10 or fewer,4072
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3854
,≥ 45 and < 65 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,3691
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3323
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3112
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2409
,,,May,10 or fewer,10 or fewer,10 or fewer,3057
,,,Jun,10 or fewer,11,10 or fewer,3217
,,,Jul,10 or fewer,14,10 or fewer,3377
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3318
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3281
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3416
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3346
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3269
,65 Years or more,2020,Jan,10 or fewer,10 or fewer,10 or fewer,3415
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3307
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2858
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2072
,,,May,10 or fewer,10 or fewer,10 or fewer,2491
,,,Jun,10 or fewer,14,10 or fewer,2758
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2949
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2961
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3077
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3299
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3320
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3231
,No value,2020,Jan,10 or fewer,10 or fewer,10 or fewer,558
,,,Feb,10 or fewer,10 or fewer,10 or fewer,460
,,,Mar,10 or fewer,10 or fewer,10 or fewer,524
,,,Apr,10 or fewer,10 or fewer,10 or fewer,348
,,,May,10 or fewer,10 or fewer,10 or fewer,389
,,,Jun,10 or fewer,10 or fewer,10 or fewer,460
,,,Jul,10 or fewer,10 or fewer,10 or fewer,450
,,,Aug,10 or fewer,10 or fewer,10 or fewer,440
,,,Sep,10 or fewer,10 or fewer,10 or fewer,515
,,,Oct,10 or fewer,10 or fewer,10 or fewer,556
,,,Nov,10 or fewer,10 or fewer,10 or fewer,626
,,,Dec,10 or fewer,10 or fewer,10 or fewer,580
,"Total: Total includes all data under the Nebraska bucket, including data from rows not currently displayed.",2020,Jan,10 or fewer,10 or fewer,10 or fewer,17534
,,,Feb,10 or fewer,10 or fewer,11,15891
,,,Mar,10 or fewer,10 or fewer,13,14509
,,,Apr,13,10 or fewer,12,9798
,,,May,10 or fewer,10 or fewer,15,12270
,,,Jun,13,56,14,13517
,,,Jul,10 or fewer,38,32,14609
,,,Aug,10 or fewer,20,11,14686
,,,Sep,10 or fewer,10 or fewer,17,14592
,,,Oct,10 or fewer,10 or fewer,13,15076
,,,Nov,10 or fewer,10 or fewer,17,14820
,,,Dec,10 or fewer,10 or fewer,16,13970
Missouri,Less than 15 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,1287
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1326
,,,Mar,10 or fewer,10 or fewer,10 or fewer,956
,,,Apr,10 or fewer,10 or fewer,10 or fewer,427
,,,May,10 or fewer,10 or fewer,10 or fewer,568
,,,Jun,10 or fewer,10 or fewer,10 or fewer,695
,,,Jul,10 or fewer,10 or fewer,10 or fewer,834
,,,Aug,10 or fewer,10 or fewer,10 or fewer,772
,,,Sep,10 or fewer,10 or fewer,10 or fewer,819
,,,Oct,10 or fewer,10 or fewer,10 or fewer,944
,,,Nov,10 or fewer,10 or fewer,10 or fewer,839
,,,Dec,10 or fewer,10 or fewer,10 or fewer,789
,≥ 15 and < 25 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,1896
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1777
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1532
,,,Apr,10 or fewer,10 or fewer,10 or fewer,959
,,,May,10 or fewer,10 or fewer,10 or fewer,1309
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1521
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1741
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1625
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1658
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1912
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1747
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1558
,≥ 25 and < 45 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,4313
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3958
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3812
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2595
,,,May,10 or fewer,10 or fewer,10 or fewer,3146
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3712
,,,Jul,10 or fewer,18,10 or fewer,3985
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3844
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3696
,,,Oct,10 or fewer,10 or fewer,10 or fewer,4098
,,,Nov,10 or fewer,10 or fewer,10 or fewer,4053
,,,Dec,12,10 or fewer,10 or fewer,3924
,≥ 45 and < 65 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,3833
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3722
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3216
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2343
,,,May,10 or fewer,10 or fewer,10 or fewer,2758
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3361
,,,Jul,10 or fewer,16,10 or fewer,3534
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3505
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3476
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3988
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3830
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3910
,65 Years or more,2020,Jan,10 or fewer,10 or fewer,10 or fewer,4102
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3789
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3146
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2238
,,,May,10 or fewer,10 or fewer,10 or fewer,2994
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3331
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3465
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3748
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3575
,,,Oct,10 or fewer,10 or fewer,10 or fewer,4157
,,,Nov,10 or fewer,10 or fewer,10 or fewer,4176
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4223
,No value,2020,Jan,10 or fewer,10 or fewer,10 or fewer,514
,,,Feb,10 or fewer,10 or fewer,10 or fewer,433
,,,Mar,10 or fewer,10 or fewer,10 or fewer,475
,,,Apr,10 or fewer,10 or fewer,10 or fewer,312
,,,May,10 or fewer,10 or fewer,10 or fewer,327
,,,Jun,10 or fewer,10 or fewer,10 or fewer,368
,,,Jul,10 or fewer,10 or fewer,10 or fewer,455
,,,Aug,10 or fewer,10 or fewer,10 or fewer,429
,,,Sep,10 or fewer,10 or fewer,10 or fewer,482
,,,Oct,10 or fewer,10 or fewer,10 or fewer,460
,,,Nov,10 or fewer,10 or fewer,10 or fewer,471
,,,Dec,10 or fewer,10 or fewer,10 or fewer,588
,"Total: Total includes all data under the Missouri bucket, including data from rows not currently displayed.",2020,Jan,10 or fewer,10 or fewer,22,15944
,,,Feb,10 or fewer,10 or fewer,10 or fewer,15005
,,,Mar,10 or fewer,10 or fewer,10 or fewer,13136
,,,Apr,10 or fewer,10 or fewer,16,8874
,,,May,10 or fewer,10 or fewer,14,11102
,,,Jun,10 or fewer,24,16,12986
,,,Jul,10 or fewer,53,19,14013
,,,Aug,11,17,15,13920
,,,Sep,10 or fewer,10 or fewer,21,13704
,,,Oct,13,10 or fewer,14,15557
,,,Nov,10 or fewer,10 or fewer,14,15113
,,,Dec,20,10 or fewer,10 or fewer,14989
Maine,Less than 15 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,2252
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2129
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1508
,,,Apr,10 or fewer,10 or fewer,10 or fewer,543
,,,May,10 or fewer,10 or fewer,10 or fewer,845
,,,Jun,10 or fewer,10 or fewer,10 or fewer,987
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1106
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1120
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1162
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1084
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1033
,,,Dec,10 or fewer,10 or fewer,10 or fewer,931
,≥ 15 and < 25 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,1730
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1632
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1409
,,,Apr,10 or fewer,10 or fewer,10 or fewer,852
,,,May,10 or fewer,10 or fewer,10 or fewer,1148
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1363
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1533
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1455
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1480
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1498
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1410
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1345
,≥ 25 and < 45 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,4033
,,,Feb,13,10 or fewer,10 or fewer,3753
,,,Mar,15,10 or fewer,10 or fewer,3392
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2192
,,,May,11,10 or fewer,10 or fewer,2929
,,,Jun,17,10 or fewer,10 or fewer,3237
,,,Jul,11,10 or fewer,10 or fewer,3579
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3728
,,,Sep,11,10 or fewer,10 or fewer,3547
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3512
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3413
,,,Dec,11,10 or fewer,10 or fewer,3269
,≥ 45 and < 65 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,4212
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3591
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3392
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2406
,,,May,10 or fewer,10 or fewer,10 or fewer,3021
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3381
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3673
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3605
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3459
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3589
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3342
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3328
,65 Years or more,2020,Jan,10 or fewer,10 or fewer,10 or fewer,4433
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4031
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3380
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2564
,,,May,10 or fewer,10 or fewer,10 or fewer,3280
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3751
,,,Jul,10 or fewer,12,10 or fewer,3883
,,,Aug,10 or fewer,10 or fewer,10 or fewer,4061
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3971
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3923
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3778
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3873
,No value,2020,Jan,10 or fewer,10 or fewer,10 or fewer,476
,,,Feb,10 or fewer,10 or fewer,10 or fewer,450
,,,Mar,10 or fewer,10 or fewer,10 or fewer,463
,,,Apr,10 or fewer,10 or fewer,10 or fewer,331
,,,May,10 or fewer,10 or fewer,10 or fewer,332
,,,Jun,10 or fewer,10 or fewer,10 or fewer,430
,,,Jul,10 or fewer,10 or fewer,10 or fewer,450
,,,Aug,10 or fewer,10 or fewer,10 or fewer,450
,,,Sep,10 or fewer,10 or fewer,10 or fewer,429
,,,Oct,10 or fewer,10 or fewer,10 or fewer,457
,,,Nov,10 or fewer,10 or fewer,10 or fewer,477
,,,Dec,10 or fewer,10 or fewer,10 or fewer,504
,"Total: Total includes all data under the Maine bucket, including data from rows not currently displayed.",2020,Jan,19,10 or fewer,10 or fewer,17135
,,,Feb,19,10 or fewer,10 or fewer,15586
,,,Mar,20,10 or fewer,10 or fewer,13542
,,,Apr,13,10 or fewer,10 or fewer,8887
,,,May,20,10 or fewer,10 or fewer,11554
,,,Jun,20,21,10 or fewer,13148
,,,Jul,21,33,10 or fewer,14224
,,,Aug,20,24,10 or fewer,14416
,,,Sep,14,10 or fewer,10 or fewer,14047
,,,Oct,12,10 or fewer,10 or fewer,14058
,,,Nov,20,10 or fewer,10 or fewer,13452
,,,Dec,18,10 or fewer,10 or fewer,13246
Kansas,Less than 15 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,1991
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2022
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1401
,,,Apr,10 or fewer,10 or fewer,10 or fewer,638
,,,May,10 or fewer,10 or fewer,10 or fewer,827
,,,Jun,10 or fewer,10 or fewer,10 or fewer,938
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1055
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1049
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1097
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1025
,,,Nov,10 or fewer,10 or fewer,10 or fewer,862
,,,Dec,10 or fewer,10 or fewer,10 or fewer,802
,≥ 15 and < 25 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,1822
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1687
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1540
,,,Apr,10 or fewer,10 or fewer,11,979
,,,May,10 or fewer,10 or fewer,10 or fewer,1310
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1458
,,,Jul,10 or fewer,10 or fewer,12,1583
,,,Aug,10 or fewer,10 or fewer,13,1526
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1455
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1567
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1438
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1256
,≥ 25 and < 45 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,3959
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3698
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3481
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2346
,,,May,10 or fewer,10 or fewer,10 or fewer,2878
,,,Jun,10 or fewer,19,12,3474
,,,Jul,10 or fewer,16,10 or fewer,3540
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3485
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3335
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3367
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3129
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3068
,≥ 45 and < 65 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,3601
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3325
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2945
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2166
,,,May,10 or fewer,10 or fewer,10 or fewer,2605
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2980
,,,Jul,10 or fewer,13,10 or fewer,3098
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3210
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3103
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2999
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2965
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2939
,65 Years or more,2020,Jan,10 or fewer,10 or fewer,10 or fewer,3559
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3345
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2798
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2065
,,,May,10 or fewer,10 or fewer,10 or fewer,2590
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2967
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2972
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3204
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3241
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3250
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3137
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3176
,No value,2020,Jan,10 or fewer,10 or fewer,10 or fewer,481
,,,Feb,10 or fewer,10 or fewer,10 or fewer,398
,,,Mar,10 or fewer,10 or fewer,10 or fewer,423
,,,Apr,10 or fewer,10 or fewer,10 or fewer,311
,,,May,10 or fewer,10 or fewer,10 or fewer,333
,,,Jun,10 or fewer,10 or fewer,10 or fewer,424
,,,Jul,10 or fewer,10 or fewer,10 or fewer,407
,,,Aug,10 or fewer,10 or fewer,10 or fewer,391
,,,Sep,10 or fewer,10 or fewer,10 or fewer,497
,,,Oct,10 or fewer,10 or fewer,10 or fewer,457
,,,Nov,10 or fewer,10 or fewer,10 or fewer,437
,,,Dec,10 or fewer,10 or fewer,10 or fewer,512
,"Total: Total includes all data under the Kansas bucket, including data from rows not currently displayed.",2020,Jan,10 or fewer,10 or fewer,11,15410
,,,Feb,10 or fewer,10 or fewer,19,14472
,,,Mar,10 or fewer,10 or fewer,10 or fewer,12587
,,,Apr,10 or fewer,10 or fewer,18,8505
,,,May,11,10 or fewer,21,10542
,,,Jun,15,44,18,12240
,,,Jul,10 or fewer,41,23,12654
,,,Aug,10 or fewer,18,25,12865
,,,Sep,10 or fewer,10 or fewer,15,12728
,,,Oct,10 or fewer,10 or fewer,10 or fewer,12665
,,,Nov,10 or fewer,10 or fewer,18,11967
,,,Dec,10 or fewer,10 or fewer,12,11752
Delaware,Less than 15 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,4751
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4469
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3303
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1158
,,,May,10 or fewer,10 or fewer,10 or fewer,1521
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1809
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2141
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2128
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2164
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2189
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2250
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2019
,≥ 15 and < 25 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,1590
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1418
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1199
,,,Apr,10 or fewer,10 or fewer,10 or fewer,648
,,,May,10 or fewer,10 or fewer,10 or fewer,815
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1042
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1219
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1182
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1132
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1236
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1220
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1101
,≥ 25 and < 45 Years,2020,Jan,12,10 or fewer,10 or fewer,2482
,,,Feb,16,10 or fewer,10 or fewer,2305
,,,Mar,11,10 or fewer,10 or fewer,2243
,,,Apr,15,10 or fewer,10 or fewer,1469
,,,May,19,10 or fewer,10 or fewer,1646
,,,Jun,12,10 or fewer,10 or fewer,1891
,,,Jul,13,14,10 or fewer,2127
,,,Aug,14,10 or fewer,10 or fewer,2242
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1967
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2108
,,,Nov,15,10 or fewer,10 or fewer,2058
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2076
,≥ 45 and < 65 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,2100
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2034
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1762
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1357
,,,May,10 or fewer,10 or fewer,10 or fewer,1483
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1630
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1831
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1765
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1762
,,,Oct,11,10 or fewer,10 or fewer,1849
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1718
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1848
,65 Years or more,2020,Jan,10 or fewer,10 or fewer,10 or fewer,1980
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1881
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1566
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1094
,,,May,10 or fewer,10 or fewer,10 or fewer,1450
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1549
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1711
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1712
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1682
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1669
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1731
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1867
,No value,2020,Jan,10 or fewer,10 or fewer,10 or fewer,333
,,,Feb,10 or fewer,10 or fewer,10 or fewer,319
,,,Mar,10 or fewer,10 or fewer,10 or fewer,347
,,,Apr,10 or fewer,10 or fewer,10 or fewer,216
,,,May,10 or fewer,10 or fewer,10 or fewer,257
,,,Jun,10 or fewer,10 or fewer,10 or fewer,269
,,,Jul,10 or fewer,10 or fewer,10 or fewer,292
,,,Aug,10 or fewer,10 or fewer,10 or fewer,322
,,,Sep,10 or fewer,10 or fewer,10 or fewer,268
,,,Oct,10 or fewer,10 or fewer,10 or fewer,263
,,,Nov,10 or fewer,10 or fewer,10 or fewer,238
,,,Dec,10 or fewer,10 or fewer,10 or fewer,352
,"Total: Total includes all data under the Delaware bucket, including data from rows not currently displayed.",2020,Jan,15,10 or fewer,10 or fewer,13234
,,,Feb,22,10 or fewer,11,12424
,,,Mar,15,10 or fewer,10 or fewer,10419
,,,Apr,22,10 or fewer,10 or fewer,5942
,,,May,25,10 or fewer,10 or fewer,7172
,,,Jun,16,17,10 or fewer,8189
,,,Jul,26,35,10 or fewer,9320
,,,Aug,24,10 or fewer,10 or fewer,9350
,,,Sep,15,10 or fewer,10 or fewer,8972
,,,Oct,23,10 or fewer,10 or fewer,9311
,,,Nov,21,10 or fewer,10 or fewer,9215
,,,Dec,16,10 or fewer,10 or fewer,9262
North Dakota,Less than 15 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,1667
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1674
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1284
,,,Apr,10 or fewer,10 or fewer,10 or fewer,620
,,,May,10 or fewer,10 or fewer,10 or fewer,800
,,,Jun,10 or fewer,10 or fewer,10 or fewer,925
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1132
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1107
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1119
,,,Oct,10 or fewer,10 or fewer,10 or fewer,986
,,,Nov,10 or fewer,10 or fewer,10 or fewer,842
,,,Dec,10 or fewer,10 or fewer,10 or fewer,823
,≥ 15 and < 25 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,1310
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1221
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1131
,,,Apr,10 or fewer,10 or fewer,10 or fewer,677
,,,May,10 or fewer,10 or fewer,10 or fewer,1026
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1146
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1281
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1256
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1257
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1244
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1071
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1032
,≥ 25 and < 45 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,2762
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2744
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2503
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1939
,,,May,10 or fewer,10 or fewer,10 or fewer,2348
,,,Jun,10 or fewer,11,10 or fewer,2588
,,,Jul,13,15,10 or fewer,2872
,,,Aug,12,10 or fewer,10 or fewer,2809
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2597
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2753
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2577
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2379
,≥ 45 and < 65 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,2075
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2015
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1862
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1444
,,,May,10 or fewer,10 or fewer,10 or fewer,1805
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1910
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2080
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2138
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2030
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2139
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2073
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1831
,65 Years or more,2020,Jan,10 or fewer,10 or fewer,10 or fewer,2164
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1988
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1825
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1389
,,,May,10 or fewer,10 or fewer,10 or fewer,1784
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1880
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1980
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2136
