Session Title,OBESITY by ICD and BMI County Age 2025,,,
,"EATON, MI",54.80%,29.33%,1292
,"WHEATLAND, MT",50.00%,-,36
,"POPE, MN",51.72%,36.03%,408
,"CLAY, NC",53.42%,29.32%,556
,"DIXON, NE",58.04%,19.56%,317
,"HANCOCK, KY",54.45%,29.84%,191
,"YATES, NY",57.02%,26.17%,1368
,"OLDHAM, KY",52.54%,34.43%,6816
,"CEDAR, NE",55.83%,17.48%,326
,"BROOME, NY",55.06%,30.42%,16993
,"EAST CARROLL, LA",54.24%,24.58%,118
,"BAY, MI",52.96%,34.27%,321
,"SAINT LOUIS, MN",55.32%,40.60%,15078
,"WINN, LA",48.48%,18.18%,66
,"CLARE, MI",50.89%,29.02%,224
,"CATAHOULA, LA",37.80%,14.63%,82
,"SAINT TAMMANY, LA",53.22%,35.40%,18729
,"EVANGELINE, LA",51.57%,24.82%,415
,"JASPER, MO",49.88%,19.61%,413
,"EAST BATON ROUGE, LA",56.52%,38.56%,36202
,"SHERBURNE, MN",59.31%,42.11%,6822
,"HOPKINS, KY",52.81%,39.86%,1282
,"CALVERT, MD",51.34%,30.96%,633
,"ANDROSCOGGIN, ME",52.90%,29.75%,7102
,"TUSCOLA, MI",51.36%,28.64%,220
,"ALEXANDER, NC",51.05%,30.77%,572
,"CHRISTIAN, KY",52.83%,36.73%,441
,"MINERAL, NV",52.78%,24.07%,108
,"LAFAYETTE, LA",55.51%,35.28%,15868
,"KANDIYOHI, MN",56.59%,54.13%,3785
,"COLUMBIA, NY",51.58%,31.46%,3926
,"FAYETTE, KY",52.62%,36.67%,21729
,"SARATOGA, NY",47.11%,26.96%,17344
,"TERREBONNE, LA",54.48%,25.78%,2320
,"SUSSEX, NJ",47.34%,29.28%,864
,"POLK, MN",56.02%,40.64%,3017
,"HARRISON, MS",56.67%,27.50%,8537
,"JACKSON, MN",54.42%,36.89%,702
,"KALAMAZOO, MI",53.61%,28.84%,21608
,"JACKSON, LA",50.00%,20.27%,148
,"FREDERICK, MD",48.29%,21.58%,3485
,"INGHAM, MI",58.06%,35.36%,2449
,"HANCOCK, ME",48.74%,26.01%,915
,"CHEMUNG, NY",55.45%,35.46%,7287
,"HUBBARD, MN",53.45%,36.36%,1796
,"ATLANTIC, NJ",51.48%,22.39%,8353
,"STILLWATER, MT",53.25%,29.55%,308
,"RENVILLE, MN",55.21%,49.17%,480
,"ANOKA, MN",55.61%,37.39%,14396
,"WARREN, NY",47.36%,22.47%,2937
,"OTTER TAIL, MN",53.40%,43.02%,4689
,"KITTSON, MN",55.88%,37.70%,374
,"ALBANY, NY",49.48%,28.31%,22242
,"OHIO, KY",63.37%,34.16%,202
,"BANNER, NE",68.18%,-,22
,"CASCADE, MT",52.52%,23.96%,5360
,"WRIGHT, MN",53.87%,32.24%,5905
,"NEW MADRID, MO",47.58%,55.18%,763
,"CARLTON, MN",56.03%,42.01%,2354
,"YELLOWSTONE, MT",52.32%,28.28%,6326
,"QUAY, NM",45.35%,18.60%,86
,"HENDERSON, NC",50.47%,26.90%,8863
,"DAWSON, MT",52.94%,22.06%,136
,"CALLAWAY, MO",48.00%,-,25
,"CECIL, MD",57.05%,33.66%,1949
,"MONROE, NY",51.52%,29.21%,75626
,"DAVIESS, KY",55.82%,29.80%,1926
,"LUNA, NM",57.01%,30.84%,107
,"CLARK, KY",53.64%,33.69%,2336
,"RALLS, MO",-,-,10 or fewer
,"LE SUEUR, MN",55.05%,43.12%,109
,"ALCONA, MI",56.60%,24.53%,53
,"AVERY, NC",50.88%,26.21%,1305
,"MANISTEE, MI",47.33%,26.72%,393
,"COTTONWOOD, MN",47.92%,31.37%,816
,"LAFAYETTE, MS",47.44%,25.95%,2875
,"CLEARWATER, MN",52.06%,37.90%,897
,"CHASE, NE",58.82%,27.73%,119
,"OSCODA, MI",58.33%,-,24
,"ONTARIO, NY",50.67%,28.14%,10716
,"LEWIS AND CLARK, MT",50.75%,23.01%,5742
,"HUMBOLDT, NV",49.87%,19.10%,377
,"DAKOTA, NE",57.02%,29.59%,1254
,"BERNALILLO, NM",47.81%,25.95%,12988
,"MACON, MO",-,-,15
,"THOMAS, NE",56.10%,-,41
,"ESSEX, NJ",49.12%,27.98%,30564
,"ROSCOMMON, MI",48.31%,26.27%,118
,"FILLMORE, MN",52.26%,31.90%,442
,"STEARNS, MN",54.45%,43.87%,13459
,"KEITH, NE",51.72%,22.88%,319
,"BLAINE, NE",-,-,10 or fewer
,"ORLEANS, LA",48.35%,33.07%,16322
,"CUSTER, MT",52.76%,23.52%,489
,"HOOKER, NE",47.62%,25.40%,63
,"OCEAN, NJ",45.09%,18.64%,15937
,"REDWOOD, MN",52.57%,40.33%,915
,"KENT, MI",51.85%,37.34%,65237
,"BRONX, NY",49.23%,31.65%,10374
,"SUFFOLK, NY",47.49%,29.58%,59245
,"CUMBERLAND, KY",42.31%,23.08%,52
,"COLFAX, NM",46.03%,22.22%,63
,"YELLOW MEDICINE, MN",52.60%,45.21%,365
,"NEW HANOVER, NC",44.69%,29.38%,12261
,"ROSEBUD, MT",48.48%,25.54%,231
,"YORK, ME",51.91%,28.68%,12600
,"DAKOTA, MN",52.28%,38.49%,16093
,"MISSAUKEE, MI",47.27%,20.00%,110
,"KNOX, ME",48.78%,27.04%,3879
,"HAYES, NE",-,-,15
,"FERGUS, MT",40.45%,20.79%,178
,"PERKINS, NE",43.93%,13.08%,107
,"HICKORY, MO",44.83%,-,29
,"LYON, MN",55.09%,37.04%,521
,"IRON, MI",50.91%,27.73%,220
,"COLE, MO",50.62%,22.22%,81
,"EUREKA, NV",44.74%,-,38
,"MCLEOD, MN",45.59%,30.88%,272
,"VERNON, LA",49.82%,16.73%,275
,"IOSCO, MI",39.39%,21.21%,99
,"DOUGLAS, MN",47.09%,38.28%,2009
,"PIERCE, NE",49.75%,17.59%,398
,"BROADWATER, MT",48.99%,23.62%,398
,"ONTONAGON, MI",39.29%,-,28
,"CHESHIRE, NH",51.16%,26.27%,5364
,"POLK, NC",51.02%,26.13%,1278
,"GOGEBIC, MI",49.72%,28.18%,181
,"RICE, MN",50.84%,31.28%,358
,"PIKE, MO",-,-,10 or fewer
,"TETON, MT",52.27%,17.86%,308
,"MACON, NC",52.26%,27.87%,287
,"CLAY, MN",54.94%,51.13%,6556
,"POWELL, MT",43.36%,16.81%,113
,"HUDSON, NJ",45.71%,27.29%,23470
,"SAGADAHOC, ME",47.93%,26.09%,2706
,"LINCOLN, ME",47.40%,28.23%,3093
,"CATAWBA, NC",48.98%,30.92%,3742
,"CEDAR, MO",46.15%,21.15%,52
,"MORA, NM",-,-,14
,"WEST FELICIANA, LA",49.26%,25.89%,676
,"GASCONADE, MO",56.58%,17.11%,76
,"LAPEER, MI",49.28%,26.69%,1806
,"OTTAWA, MI",51.86%,37.92%,24014
,"CARSON CITY, NV",50.60%,17.44%,2162
,"CABARRUS, NC",52.53%,40.31%,8306
,"SULLIVAN, NY",48.73%,26.94%,3515
,"JUDITH BASIN, MT",55.42%,22.89%,83
,"SAGINAW, MI",49.59%,29.11%,615
,"TRANSYLVANIA, NC",49.12%,23.80%,2042
,"STEELE, MN",51.85%,41.98%,81
,"HILLSBOROUGH, NH",50.37%,25.67%,18994
,"HARDING, NM",-,-,10 or fewer
,"HOUSTON, MN",51.40%,31.14%,1249
,"SHIAWASSEE, MI",55.37%,28.72%,484
,"TALBOT, MD",48.54%,27.53%,2361
,"CHURCHILL, NV",48.04%,23.17%,1476
,"EDDY, NM",50.00%,26.28%,156
,"MIDDLESEX, NJ",45.91%,24.71%,23283
,"MOWER, MN",53.85%,44.23%,52
,"LIVINGSTON, MI",48.74%,33.56%,12414
,"WHITE PINE, NV",48.45%,25.77%,97
,"CHATHAM, NC",47.06%,31.14%,6130
,"BUNCOMBE, NC",46.60%,22.87%,9203
,"ROCKINGHAM, NH",47.69%,27.45%,5137
,"NEWTON, MO",53.21%,20.18%,109
,"EDMONSON, KY",60.28%,31.21%,141
,"LAKE OF THE WOODS, MN",43.40%,26.04%,265
,"MERCER, NJ",42.85%,23.36%,15831
,"CATRON, NM",-,-,10 or fewer
,"SHELBY, MO",-,-,10 or fewer
,"SANDOVAL, NM",44.29%,22.18%,2705
,"ROOSEVELT, MT",41.23%,15.64%,211
,"WAKE, NC",47.64%,27.45%,105740
,"NYE, NV",48.05%,26.75%,385
,"GOODHUE, MN",45.75%,36.60%,153
,"DARE, NC",40.82%,24.00%,3662
,"SCOTT, MN",45.79%,32.68%,3547
,"GRATIOT, MI",55.07%,31.88%,207
,"SOMERSET, NJ",42.82%,21.52%,13021
,"HIDALGO, NM",-,-,10 or fewer
,"FRANKLIN, MO",52.00%,28.00%,75
,"ISABELLA, MI",50.98%,31.37%,357
,"COOS, NH",43.46%,16.35%,734
,"MUHLENBERG, KY",48.63%,37.69%,329
,"WATONWAN, MN",49.32%,30.14%,73
,"MONROE, MO",-,-,10 or fewer
,"UNION, NJ",47.49%,23.10%,12948
,"WEXFORD, MI",53.89%,29.94%,334
,"NOBLES, MN",49.81%,46.05%,1544
,"TREASURE, MT",-,-,15
,"CAMDEN, MO",49.61%,21.26%,127
,"IREDELL, NC",49.96%,36.15%,7943
,"LINCOLN, NC",49.69%,37.81%,2743
,"MURRAY, MN",43.70%,30.89%,492
,"SILVER BOW, MT",50.43%,23.64%,2348
,"LINCOLN, LA",42.49%,22.04%,626
,"POWDER RIVER, MT",-,-,26
,"CARTERET, NC",45.05%,22.75%,879
,"GENESEE, MI",50.35%,22.84%,8806
,"CARBON, MT",49.24%,23.85%,327
,"ORANGE, NY",46.61%,25.31%,8072
,"DAWES, NE",48.31%,22.03%,118
,"LINCOLN, MN",48.04%,45.10%,102
,"PLYMOUTH, MA",48.54%,39.65%,16733
,"BARNSTABLE, MA",45.87%,40.57%,8334
,"ULSTER, NY",44.91%,26.38%,3912
,"WORCESTER, MA",47.11%,35.23%,53607
,"HILL, MT",42.68%,24.30%,321
,"GRAHAM, NC",54.23%,24.88%,201
,"RAMSEY, MN",49.39%,36.25%,18296
,"SAINT LOUIS CITY, MO",47.01%,27.12%,1523
,"NASSAU, NY",43.01%,29.05%,59334
,"LA SALLE, LA",45.26%,21.05%,95
,"WASHINGTON, MN",48.35%,37.71%,9826
,"MONTMORENCY, MI",36.00%,24.00%,50
,"JEFFERSON, MT",42.93%,18.81%,941
,"BARREN, KY",55.37%,30.62%,307
,"FALLON, MT",54.10%,29.51%,61
,"LAC QUI PARLE, MN",44.90%,36.05%,147
,"LAKE, MN",50.95%,31.61%,367
,"BELTRAMI, MN",50.35%,42.65%,4260
,"BLUE EARTH, MN",55.83%,35.83%,120
,"JACKSON, NC",46.47%,20.07%,269
,"ARTHUR, NE",-,-,14
,"PRESQUE ISLE, MI",50.00%,-,40
,"COOK, MN",46.41%,30.07%,153
,"TOMPKINS, NY",40.97%,18.42%,6259
,"DURHAM, NC",48.91%,30.08%,27725
,"MACKINAC, MI",38.64%,-,44
,"SCHUYLER, MO",-,-,13
,"SAN JUAN, NM",46.97%,27.78%,198
,"WATAUGA, NC",40.72%,20.39%,3006
,"GREENUP, KY",54.44%,30.83%,360
,"WIBAUX, MT",64.71%,-,17
,"HUNTERDON, NJ",42.51%,20.21%,2484
,"DEER LODGE, MT",42.93%,13.17%,205
,"MEAGHER, MT",33.71%,17.98%,89
,"LAWRENCE, KY",50.18%,28.07%,285
,"MERRIMACK, NH",48.97%,23.22%,5268
,"DUTCHESS, NY",45.12%,27.07%,1474
,"RAPIDES, LA",44.75%,20.68%,590
,"PETROLEUM, MT",-,-,10 or fewer
,"PRAIRIE, MT",42.86%,-,35
,"WINONA, MN",46.93%,28.04%,2054
,"UNION, NC",47.48%,35.71%,16511
,"WASHTENAW, MI",43.61%,30.16%,21260
,"WASECA, MN",41.94%,35.48%,31
,"LEA, NM",52.31%,20.00%,65
,"HENNEPIN, MN",45.52%,29.61%,45650
,"HOWARD, MD",40.67%,25.31%,8846
,"HOUGHTON, MI",38.38%,15.15%,99
,"ESSEX, MA",43.25%,31.34%,27563
,"BERGEN, NJ",35.71%,25.45%,37679
,"MIDLAND, MI",45.17%,32.17%,600
,"BARAGA, MI",30.23%,-,43
,"ADAIR, MO",56.76%,35.14%,37
,"GRANT, LA",34.12%,17.65%,85
,"MECKLENBURG, NC",47.45%,33.25%,63471
,"SABINE, LA",34.67%,20.00%,75
,"OAKLAND, MI",41.00%,26.90%,70833
,"ROCK, MN",45.53%,28.88%,883
,"CURRY, NM",56.17%,24.50%,600
,"MONMOUTH, NJ",39.98%,18.37%,14667
,"GARFIELD, MT",-,-,21
,"SANDERS, MT",-,-,21
,"SIOUX, NE",-,-,10 or fewer
,"KINGS, NY",40.91%,30.26%,65155
,"QUEENS, NY",40.11%,25.95%,50289
,"OZARK, MO",-,-,22
,"CHIPPEWA, MI",38.32%,20.56%,107
,"CLINTON, MI",46.99%,21.39%,332
,"MONROE, KY",53.49%,32.56%,43
,"GREENE, MO",52.33%,19.13%,2828
,"CRAWFORD, MI",41.82%,23.64%,55
,"NICOLLET, MN",40.28%,29.17%,72
,"WASHOE, NV",42.42%,23.98%,34465
,"SWEET GRASS, MT",43.04%,17.72%,79
,"CARTER, MT",-,-,19
,"SAN MIGUEL, NM",36.96%,18.48%,92
,"CLARK, MO",51.06%,29.79%,47
,"BOONE, MO",43.71%,23.18%,151
,"MCCONE, MT",50.00%,-,32
,"DANIELS, MT",38.46%,-,39
,"GRAFTON, NH",40.16%,20.44%,4251
,"STOREY, NV",36.72%,21.09%,128
,"MONITEAU, MO",-,-,13
,"HOWELL, MO",43.04%,25.32%,79
,"SIERRA, NM",50.00%,35.81%,148
,"DOUGLAS, MO",50.00%,-,40
,"LINCOLN, MT",52.00%,-,25
,"DODGE, MN",44.44%,-,27
,"MISSOULA, MT",42.59%,20.75%,742
,"BELKNAP, NH",43.77%,19.66%,1348
,"MINERAL, MT",61.11%,-,18
,"SUFFOLK, MA",44.63%,33.08%,38819
,"ALPENA, MI",37.66%,20.78%,77
,"BOYD, KY",48.43%,28.85%,572
,"OTERO, NM",44.04%,25.91%,193
,"CLARK, NV",41.23%,26.08%,39158
,"CUMBERLAND, ME",40.26%,21.62%,17651
,"ROCKLAND, NY",37.28%,21.36%,2430
,"VALLEY, MT",45.16%,-,62
,"BIENVILLE, LA",36.84%,31.58%,57
,"MORRIS, NJ",34.19%,18.25%,5188
,"KALKASKA, MI",44.58%,16.87%,83
,"FRANKLIN, MA",39.82%,26.52%,1105
,"KEWEENAW, MI",-,-,10 or fewer
,"MIDDLESEX, MA",38.81%,30.13%,77631
,"BROWN, MN",53.13%,35.94%,128
,"LAKE, MT",56.52%,36.96%,46
,"PIPESTONE, MN",46.34%,26.42%,246
,"CARVER, MN",38.24%,26.91%,1360
,"MOORE, NC",41.67%,21.61%,1231
,"UNION, NM",31.25%,-,48
,"CHEBOYGAN, MI",43.37%,20.48%,83
,"BEAVERHEAD, MT",39.73%,16.16%,297
,"MONTGOMERY, MD",37.39%,16.79%,11205
,"RIO ARRIBA, NM",37.84%,22.52%,111
,"HAMPSHIRE, MA",39.86%,26.10%,1548
,"CARROLL, NH",38.06%,20.31%,2462
,"DADE, MO",46.15%,-,26
,"OLMSTED, MN",36.42%,23.46%,162
,"OTSEGO, MI",43.55%,32.26%,124
,"STRAFFORD, NH",46.00%,25.50%,600
,"GRANT, NE",43.75%,-,32
,"WARREN, MO",-,-,16
,"ESMERALDA, NV",-,-,10 or fewer
,"ORANGE, NC",36.16%,22.60%,13681
,"NATCHITOCHES, LA",36.11%,16.67%,108
,"DOUGLAS, NV",40.45%,20.13%,1068
,"ANTRIM, MI",51.40%,29.91%,107
,"ROOSEVELT, NM",46.25%,15.42%,240
,"WEBSTER, MO",52.86%,18.80%,367
,"LINCOLN, NM",44.21%,30.53%,95
,"MADISON, MT",36.03%,16.16%,297
,"DALLAS, MO",56.76%,23.42%,111
,"NORFOLK, MA",35.96%,28.78%,20523
,"BENZIE, MI",42.20%,20.18%,109
,"CLAIBORNE, LA",42.86%,28.57%,42
,"STONE, MO",38.14%,15.25%,118
,"GRANITE, MT",-,-,30
,"LINCOLN, MO",33.33%,-,48
,"CHRISTIAN, MO",41.62%,22.25%,382
,"DUKES, MA",31.80%,40.33%,305
,"PARK, MT",31.69%,15.84%,789
,"MCDONALD, MO",40.74%,-,54
,"PUTNAM, NY",36.36%,20.17%,352
,"LACLEDE, MO",53.10%,16.53%,484
,"BARRY, MO",42.05%,17.05%,88
,"POLK, MO",45.92%,21.43%,98
,"WRIGHT, MO",44.32%,23.86%,88
,"BUTLER, KY",57.07%,30.98%,184
,"BERKSHIRE, MA",33.67%,16.00%,600
,"RAVALLI, MT",38.18%,20.91%,110
,"CHARLEVOIX, MI",40.48%,18.25%,126
,"GRANT, NM",-,-,39
,"WARREN, KY",51.69%,24.69%,563
,"LOGAN, KY",47.30%,20.27%,74
,"SAINT LOUIS, MO",32.03%,19.14%,2048
,"RICHMOND, NY",26.22%,12.12%,12884
,"TAOS, NM",32.63%,14.74%,95
,"GRAND TRAVERSE, MI",33.56%,13.12%,587
,"LAWRENCE, MO",39.86%,17.57%,148
,"LOS ALAMOS, NM",26.58%,-,79
,"LEELANAU, MI",27.55%,-,98
,"WEBSTER, LA",25.27%,15.38%,91
,"EMMET, MI",35.71%,14.29%,154
,"DE SOTO, LA",35.11%,18.09%,94
,"FLATHEAD, MT",33.59%,14.06%,128
,"GALLATIN, MT",30.28%,16.18%,9476
,"WESTCHESTER, NY",26.26%,15.62%,8546
,"ALLEN, KY",51.92%,20.19%,104
,"TANEY, MO",36.34%,12.63%,388
,"RED RIVER, LA",-,-,24
,"NEW YORK, NY",26.36%,17.50%,30874
,"NANTUCKET, MA",30.00%,24.29%,70
,"SIMPSON, KY",50.00%,20.18%,114
,"BOSSIER, LA",27.85%,22.28%,395
,"LINCOLN, NV",-,-,15
,"SANTA FE, NM",25.03%,13.01%,815
,"CADDO, LA",23.09%,20.39%,1074
,"SAINT CHARLES, MO",21.07%,12.67%,726
,"JEFFERSON, MO",26.33%,17.48%,452
,None of the above,45.13%,27.42%,221278
,Total,51.31%,32.44%,4257970
≥ 55 and < 65 Years,"BERTIE, NC",64.87%,46.81%,2209
,"IRON, MO",65.48%,68.25%,252
,"HOLT, NE",64.10%,21.59%,454
,"SOMERSET, MD",62.45%,41.84%,2120
,"MARTIN, NC",64.31%,45.27%,2401
,"JASPER, MS",65.74%,32.63%,1039
,"POWELL, KY",64.56%,33.33%,711
,"MADISON, MO",65.85%,72.36%,246
,"SHERMAN, NE",64.00%,24.80%,125
,"JEFFERSON, MS",64.66%,27.59%,232
,"DEKALB, MO",63.02%,30.62%,676
,"WASHINGTON, NC",66.12%,49.49%,1287
,"GATES, NC",62.58%,45.20%,1208
,"LAWRENCE, MS",64.92%,35.90%,1223
,"PIKE, MS",61.56%,31.08%,2526
,"WALTHALL, MS",62.86%,31.60%,1174
,"NANCE, NE",58.42%,31.19%,202
,"HARLAN, NE",60.77%,23.08%,130
,"CLINTON, MO",58.74%,30.92%,1035
,"LENOIR, NC",61.45%,41.36%,6122
,"WILSON, NC",60.20%,42.46%,6126
,"YAZOO, MS",63.55%,31.03%,2214
,"OSWEGO, NY",57.77%,28.25%,3168
,"PHELPS, NE",56.68%,24.91%,277
,"HARRISON, MO",56.99%,24.66%,365
,"WASHINGTON, KY",60.64%,33.00%,691
,"FLOYD, KY",64.07%,39.26%,2374
,"FRANKLIN, NE",61.70%,26.24%,141
,"HUMPHREYS, MS",66.53%,29.86%,499
,"SCOTT, KY",58.80%,37.72%,3709
,"KEARNEY, NE",53.08%,23.46%,260
,"TUNICA, MS",58.00%,32.22%,450
,"NICHOLAS, KY",58.86%,38.13%,299
,"SAMPSON, NC",62.17%,33.48%,3862
,"SALINE, MO",54.26%,21.71%,129
,"SAINT FRANCOIS, MO",60.11%,80.99%,1231
,"WAYNE, MS",62.77%,29.15%,940
,"NEMAHA, NE",51.66%,18.54%,151
,"WAYNE, KY",59.67%,20.49%,781
,"GENTRY, MO",58.88%,24.51%,608
,"NELSON, KY",59.05%,41.15%,5096
,"SPENCER, KY",63.04%,39.96%,2305
,"FURNAS, NE",54.92%,26.42%,193
,"ST JOHN THE BAPTIST, LA",63.00%,44.09%,3722
,"WASHINGTON, MO",65.63%,71.88%,160
,"PIKE, KY",62.27%,43.88%,5855
,"LARUE, KY",63.49%,55.19%,1638
,"BUTLER, NE",57.35%,26.96%,204
,"KEMPER, MS",64.44%,39.51%,658
,"NEWTON, MS",61.78%,36.41%,1604
,"AMITE, MS",57.94%,28.24%,680
,"LAUREL, KY",58.62%,30.77%,4053
,"HALL, NE",57.07%,30.80%,2851
,"HOLMES, MS",64.89%,26.40%,1538
,"GOSPER, NE",58.33%,20.24%,84
,"JEFFERSON DAVIS, MS",63.58%,37.65%,1057
,"ANDREW, MO",61.18%,29.66%,1713
,"BUCHANAN, MO",59.93%,29.07%,8400
,"WAYNE, NC",60.36%,36.33%,10950
,"COLUMBUS, NC",59.66%,35.96%,3156
,"HALIFAX, NC",60.52%,34.87%,5641
,"HERTFORD, NC",64.30%,49.96%,2328
,"THURSTON, NE",59.89%,31.32%,182
,"BLADEN, NC",63.32%,35.90%,3432
,"HOWARD, NE",53.85%,26.01%,273
,"JACKSON, KY",60.71%,32.99%,873
,"HOLT, MO",56.45%,36.02%,372
,"MORGAN, KY",59.17%,30.10%,289
,"BENTON, MO",57.64%,26.39%,288
,"MEADE, KY",60.53%,46.91%,2703
,"EDGECOMBE, NC",62.52%,50.92%,5259
,"TRIMBLE, KY",61.29%,35.56%,793
,"TYRRELL, NC",58.89%,39.52%,377
,"LETCHER, KY",62.38%,39.07%,1034
,"JONES, MS",64.32%,32.84%,3885
,"PERRY, MS",66.89%,39.30%,1323
,"HARRISON, KY",60.07%,35.60%,899
,"YORK, NE",53.16%,23.54%,412
,"FRANKLIN, NY",59.83%,36.34%,4683
,"PERRY, KY",60.07%,33.45%,864
,"ROWAN, KY",52.16%,29.31%,464
,"FILLMORE, NE",58.87%,29.00%,231
,"FRANKLIN, MS",56.63%,28.61%,332
,"HITCHCOCK, NE",56.67%,15.33%,150
,"NORTHAMPTON, NC",59.11%,33.91%,2008
,"ROCK, NE",45.71%,-,35
,"ANDERSON, KY",61.53%,38.98%,2558
,"COVINGTON, MS",65.23%,38.32%,1884
,"WORTH, MO",58.06%,24.42%,217
,"CHARLES, MD",57.40%,34.91%,6148
,"CLAIBORNE, MS",61.89%,24.91%,265
,"MONTGOMERY, KY",59.60%,31.63%,901
,"CUSTER, NE",55.78%,23.51%,502
,"DENT, MO",59.28%,34.34%,1159
,"JOHNSON, KY",59.74%,30.67%,688
,"WARREN, NC",55.40%,32.05%,1092
,"TAYLOR, KY",55.16%,27.37%,979
,"CLAY, MS",62.99%,32.66%,1975
,"KNOX, MO",-,-,10 or fewer
,"MADISON, KY",59.48%,42.58%,7675
,"KEYA PAHA, NE",51.61%,-,31
,"ROBERTSON, KY",56.52%,28.70%,115
,"SMITH, MS",66.06%,32.69%,875
,"SAINT HELENA, LA",59.92%,35.02%,494
,"LAFAYETTE, MO",57.68%,28.89%,976
,"BUFFALO, NE",56.06%,22.90%,2210
,"GALLATIN, KY",59.53%,38.54%,934
,"MARION, MS",63.44%,36.95%,2522
,"LOUP, NE",-,-,14
,"GRAYSON, KY",58.94%,35.16%,1644
,"CASS, NE",56.04%,28.57%,1904
,"WILKINSON, MS",58.21%,29.49%,390
,"QUITMAN, MS",54.90%,29.72%,286
,"CLARKE, MS",64.19%,39.99%,1388
,"HAMILTON, NE",54.65%,29.90%,505
,"MARTIN, KY",62.45%,34.39%,253
,"LINCOLN, KY",57.60%,32.04%,849
,"OWSLEY, KY",53.67%,22.60%,177
,"WICOMICO, MD",59.21%,38.28%,9165
,"PENDLETON, KY",61.94%,42.40%,1868
,"GREENE, MS",63.99%,30.49%,597
,"MENOMINEE, MI",61.39%,40.22%,2603
,"CLAY, KY",61.33%,34.35%,2198
,"MONROE, MS",58.65%,27.39%,3637
,"GARFIELD, NE",62.67%,26.67%,75
,"CASWELL, NC",56.78%,31.14%,2094
,"LEE, KY",55.14%,30.63%,457
,"MERCER, KY",60.14%,34.05%,1169
,"CHOCTAW, MS",66.14%,36.65%,502
,"DE BACA, NM",-,-,18
,"DAVIDSON, NC",57.51%,42.66%,13248
,"LENAWEE, MI",60.42%,46.53%,10820
,"FULTON, KY",58.57%,39.69%,519
,"HILLSDALE, MI",59.74%,36.26%,3174
,"WORCESTER, MD",53.93%,35.65%,5416
,"LAKE, MI",56.00%,36.99%,1341
,"HARLAN, KY",58.22%,30.87%,797
,"IBERVILLE, LA",61.03%,43.45%,3351
,"ATCHISON, MO",58.48%,24.56%,171
,"KNOX, KY",57.19%,34.77%,2614
,"WOLFE, KY",54.17%,31.77%,192
,"JEFFERSON, NY",55.73%,22.36%,1780
,"DAWSON, NE",57.00%,25.00%,828
,"LAFOURCHE, LA",57.76%,35.55%,4067
,"GEORGE, MS",58.52%,26.00%,1550
,"DODGE, NE",52.84%,26.56%,723
,"ESTILL, KY",57.52%,35.59%,1509
,"COPIAH, MS",60.40%,31.38%,1447
,"OKTIBBEHA, MS",57.40%,27.42%,1838
,"NESHOBA, MS",58.84%,35.54%,2082
,"VANCE, NC",60.05%,36.53%,2781
,"THAYER, NE",52.80%,19.25%,161
,"WINSTON, MS",59.00%,30.22%,900
,"MERRICK, NE",61.56%,34.92%,653
,"JOHNSON, NE",61.11%,28.47%,144
,"HOWARD, MO",-,-,10 or fewer
,"PASQUOTANK, NC",57.89%,39.80%,4025
,"MENIFEE, KY",54.27%,27.14%,199
,"CAMERON, LA",52.70%,25.68%,148
,"HICKMAN, KY",60.61%,42.09%,297
,"NASH, NC",57.95%,38.00%,9467
,"NOXUBEE, MS",60.61%,30.39%,622
,"CIBOLA, NM",50.52%,23.53%,289
,"LINCOLN, MS",58.23%,25.39%,1288
,"HENRY, MO",52.25%,23.34%,377
,"FARIBAULT, MN",61.73%,37.61%,904
,"CHICKASAW, MS",60.96%,31.19%,1847
,"CLEVELAND, NC",54.57%,48.16%,3713
,"CAROLINE, MD",59.04%,41.79%,3616
,"ROBESON, NC",58.19%,31.14%,10644
,"BEAUFORT, NC",56.20%,44.34%,5534
,"HENRY, KY",59.80%,37.62%,2169
,"CALDWELL, MO",58.33%,24.24%,396
,"JEFFERSON DAVIS, LA",58.66%,37.74%,1831
,"GREENE, NC",59.79%,33.78%,1353
,"RUTHERFORD, NC",54.46%,27.39%,3019
,"ROWAN, NC",55.98%,42.59%,11630
,"MAGOFFIN, KY",60.71%,28.21%,560
,"BRACKEN, KY",56.54%,34.20%,734
,"GRANT, KY",60.58%,39.09%,3569
,"WILKES, NC",55.56%,31.72%,2651
,"RED WILLOW, NE",58.09%,24.04%,470
,"ATTALA, MS",63.13%,28.82%,1440
,"HYDE, NC",56.75%,30.89%,437
,"TEXAS, MO",60.20%,23.91%,598
,"ADAMS, MS",59.29%,23.10%,840
,"RICHARDSON, NE",58.53%,27.19%,217
,"MARSHALL, MS",53.45%,28.09%,2784
,"CALDWELL, KY",59.51%,46.10%,820
,"SCOTT, MS",60.76%,29.51%,1501
,"HARNETT, NC",59.99%,36.57%,8888
,"ALAMANCE, NC",58.65%,38.21%,20637
,"HARDIN, KY",60.98%,46.25%,13123
,"JONES, NC",56.48%,36.11%,432
,"DUNKLIN, MO",56.96%,54.35%,1150
,"COAHOMA, MS",54.90%,30.39%,612
,"VALENCIA, NM",53.65%,26.24%,1616
,"LUCE, MI",63.83%,25.53%,47
,"BOYD, NE",58.11%,21.62%,74
,"LIVINGSTON, KY",60.10%,40.57%,1050
,"DAVIESS, MO",58.92%,27.38%,409
