,,,Mar,10 or fewer,10 or fewer,10 or fewer,3219
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3064
,,,May,10 or fewer,10 or fewer,10 or fewer,3146
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3009
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3204
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3121
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3084
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2963
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3015
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3130
,No value,2018,Jan,10 or fewer,10 or fewer,10 or fewer,267
,,,Feb,10 or fewer,10 or fewer,10 or fewer,264
,,,Mar,10 or fewer,10 or fewer,10 or fewer,270
,,,Apr,10 or fewer,10 or fewer,10 or fewer,286
,,,May,10 or fewer,10 or fewer,10 or fewer,239
,,,Jun,10 or fewer,10 or fewer,10 or fewer,214
,,,Jul,10 or fewer,10 or fewer,10 or fewer,233
,,,Aug,10 or fewer,10 or fewer,10 or fewer,266
,,,Sep,10 or fewer,10 or fewer,10 or fewer,226
,,,Oct,10 or fewer,10 or fewer,10 or fewer,261
,,,Nov,10 or fewer,10 or fewer,10 or fewer,233
,,,Dec,10 or fewer,10 or fewer,10 or fewer,247
,"Total: Total includes all data under the Idaho bucket, including data from rows not currently displayed.",2018,Jan,10 or fewer,10 or fewer,10 or fewer,15397
,,,Feb,10 or fewer,10 or fewer,10 or fewer,13894
,,,Mar,10 or fewer,10 or fewer,10 or fewer,14806
,,,Apr,11,10 or fewer,10 or fewer,13819
,,,May,10 or fewer,10 or fewer,10 or fewer,14651
,,,Jun,13,11,10 or fewer,13860
,,,Jul,13,50,10 or fewer,14781
,,,Aug,10 or fewer,29,10 or fewer,14394
,,,Sep,12,10 or fewer,10 or fewer,14164
,,,Oct,10 or fewer,10 or fewer,10 or fewer,13877
,,,Nov,12,10 or fewer,10 or fewer,13303
,,,Dec,10 or fewer,10 or fewer,10 or fewer,14266
Maine,Less than 15 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,1578
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1817
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1563
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1504
,,,May,10 or fewer,10 or fewer,10 or fewer,1864
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1698
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1573
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1554
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1525
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1595
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1570
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1745
,≥ 15 and < 25 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,1256
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1357
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1384
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1324
,,,May,10 or fewer,10 or fewer,10 or fewer,1593
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1630
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1775
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1783
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1671
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1609
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1496
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1568
,≥ 25 and < 45 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,2959
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3013
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3188
,,,Apr,11,10 or fewer,10 or fewer,3163
,,,May,12,10 or fewer,10 or fewer,3554
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3722
,,,Jul,11,10 or fewer,10 or fewer,4018
,,,Aug,12,10 or fewer,10 or fewer,4092
,,,Sep,13,10 or fewer,10 or fewer,3763
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3692
,,,Nov,13,10 or fewer,10 or fewer,3321
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3496
,≥ 45 and < 65 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,3059
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3107
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3204
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3297
,,,May,10 or fewer,10 or fewer,10 or fewer,3770
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3815
,,,Jul,10 or fewer,14,10 or fewer,3895
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3941
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3703
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3743
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3461
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3691
,65 Years or more,2018,Jan,10 or fewer,10 or fewer,10 or fewer,3260
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3326
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3524
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3429
,,,May,10 or fewer,10 or fewer,10 or fewer,4191
,,,Jun,10 or fewer,10 or fewer,10 or fewer,4077
,,,Jul,10 or fewer,16,10 or fewer,4303
,,,Aug,10 or fewer,10 or fewer,10 or fewer,4304
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3912
,,,Oct,10 or fewer,10 or fewer,10 or fewer,4072
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3755
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4098
,No value,2018,Jan,10 or fewer,10 or fewer,10 or fewer,290
,,,Feb,10 or fewer,10 or fewer,10 or fewer,321
,,,Mar,10 or fewer,10 or fewer,10 or fewer,324
,,,Apr,10 or fewer,10 or fewer,10 or fewer,296
,,,May,10 or fewer,10 or fewer,10 or fewer,323
,,,Jun,10 or fewer,10 or fewer,10 or fewer,402
,,,Jul,10 or fewer,10 or fewer,10 or fewer,380
,,,Aug,10 or fewer,10 or fewer,10 or fewer,382
,,,Sep,10 or fewer,10 or fewer,10 or fewer,372
,,,Oct,10 or fewer,10 or fewer,10 or fewer,389
,,,Nov,10 or fewer,10 or fewer,10 or fewer,392
,,,Dec,10 or fewer,10 or fewer,10 or fewer,424
,"Total: Total includes all data under the Maine bucket, including data from rows not currently displayed.",2018,Jan,10 or fewer,10 or fewer,10 or fewer,12401
,,,Feb,12,10 or fewer,10 or fewer,12938
,,,Mar,10 or fewer,10 or fewer,10 or fewer,13186
,,,Apr,16,10 or fewer,10 or fewer,13011
,,,May,21,10 or fewer,10 or fewer,15294
,,,Jun,14,14,10 or fewer,15343
,,,Jul,17,51,10 or fewer,15943
,,,Aug,17,27,10 or fewer,16054
,,,Sep,19,10 or fewer,10 or fewer,14943
,,,Oct,16,10 or fewer,10 or fewer,15098
,,,Nov,19,10 or fewer,10 or fewer,13994
,,,Dec,15,10 or fewer,10 or fewer,15021
Nebraska,Less than 15 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,1163
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1162
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1973
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2071
,,,May,10 or fewer,10 or fewer,10 or fewer,2205
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1964
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2129
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2173
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2378
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2099
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1943
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2799
,≥ 15 and < 25 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,1166
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1015
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1778
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1848
,,,May,10 or fewer,10 or fewer,10 or fewer,2100
,,,Jun,10 or fewer,11,10 or fewer,2098
,,,Jul,10 or fewer,12,10 or fewer,2168
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2222
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2296
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2211
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2015
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2168
,≥ 25 and < 45 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,2382
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2132
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3697
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3936
,,,May,10 or fewer,10 or fewer,10 or fewer,4248
,,,Jun,10 or fewer,20,10 or fewer,4216
,,,Jul,10 or fewer,19,10 or fewer,4516
,,,Aug,10 or fewer,10 or fewer,10 or fewer,4590
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4285
,,,Oct,10 or fewer,10 or fewer,10 or fewer,4186
,,,Nov,10 or fewer,10 or fewer,10 or fewer,4055
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4236
,≥ 45 and < 65 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,1783
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1736
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2800
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3035
,,,May,10 or fewer,10 or fewer,10 or fewer,3309
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3345
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3373
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3450
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3305
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3177
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2995
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3454
,65 Years or more,2018,Jan,10 or fewer,10 or fewer,10 or fewer,1403
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1227
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2392
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2474
,,,May,10 or fewer,10 or fewer,10 or fewer,2816
,,,Jun,10 or fewer,13,10 or fewer,2686
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2879
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2860
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2631
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2889
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2691
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3193
,No value,2018,Jan,10 or fewer,10 or fewer,10 or fewer,241
,,,Feb,10 or fewer,10 or fewer,10 or fewer,246
,,,Mar,10 or fewer,10 or fewer,10 or fewer,236
,,,Apr,10 or fewer,10 or fewer,10 or fewer,399
,,,May,10 or fewer,10 or fewer,10 or fewer,450
,,,Jun,10 or fewer,10 or fewer,10 or fewer,402
,,,Jul,10 or fewer,10 or fewer,10 or fewer,365
,,,Aug,10 or fewer,10 or fewer,10 or fewer,425
,,,Sep,10 or fewer,10 or fewer,10 or fewer,430
,,,Oct,10 or fewer,10 or fewer,10 or fewer,446
,,,Nov,10 or fewer,10 or fewer,10 or fewer,409
,,,Dec,10 or fewer,10 or fewer,10 or fewer,424
,"Total: Total includes all data under the Nebraska bucket, including data from rows not currently displayed.",2018,Jan,10 or fewer,10 or fewer,10 or fewer,8138
,,,Feb,10 or fewer,10 or fewer,10 or fewer,7517
,,,Mar,10 or fewer,10 or fewer,10 or fewer,12875
,,,Apr,10 or fewer,10 or fewer,10 or fewer,13762
,,,May,10 or fewer,32,14,15126
,,,Jun,10 or fewer,58,13,14711
,,,Jul,10 or fewer,41,14,15427
,,,Aug,10 or fewer,17,10 or fewer,15720
,,,Sep,10 or fewer,14,14,15321
,,,Oct,10 or fewer,10 or fewer,10 or fewer,15007
,,,Nov,10 or fewer,10 or fewer,10 or fewer,14106
,,,Dec,10 or fewer,10 or fewer,10 or fewer,16272
Kansas,Less than 15 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,1793
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1651
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1376
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1425
,,,May,10 or fewer,10 or fewer,10 or fewer,1634
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1436
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1476
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1545
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1614
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1582
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1583
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1863
,≥ 15 and < 25 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,1354
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1195
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1278
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1360
,,,May,10 or fewer,10 or fewer,10 or fewer,1534
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1509
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1565
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1572
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1627
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1595
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1437
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1455
,≥ 25 and < 45 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,2871
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2621
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2826
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2864
,,,May,10 or fewer,10 or fewer,10 or fewer,3282
,,,Jun,10 or fewer,23,10 or fewer,3244
,,,Jul,10 or fewer,21,10 or fewer,3465
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3460
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3456
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3295
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3147
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3286
,≥ 45 and < 65 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,2829
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2516
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2671
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2753
,,,May,10 or fewer,10 or fewer,10 or fewer,3042
,,,Jun,10 or fewer,21,10 or fewer,2997
,,,Jul,10 or fewer,22,10 or fewer,3130
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3090
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2935
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2949
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2741
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2997
,65 Years or more,2018,Jan,10 or fewer,10 or fewer,10 or fewer,2795
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2505
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2806
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2807
,,,May,10 or fewer,10 or fewer,10 or fewer,2970
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2848
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2919
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2949
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2963
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2967
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2860
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3085
,No value,2018,Jan,10 or fewer,10 or fewer,10 or fewer,365
,,,Feb,10 or fewer,10 or fewer,10 or fewer,378
,,,Mar,10 or fewer,10 or fewer,10 or fewer,381
,,,Apr,10 or fewer,10 or fewer,10 or fewer,322
,,,May,10 or fewer,10 or fewer,10 or fewer,377
,,,Jun,10 or fewer,10 or fewer,10 or fewer,395
,,,Jul,10 or fewer,10 or fewer,10 or fewer,344
,,,Aug,10 or fewer,10 or fewer,10 or fewer,342
,,,Sep,10 or fewer,10 or fewer,10 or fewer,343
,,,Oct,10 or fewer,10 or fewer,10 or fewer,347
,,,Nov,10 or fewer,10 or fewer,10 or fewer,342
,,,Dec,10 or fewer,10 or fewer,10 or fewer,326
,"Total: Total includes all data under the Kansas bucket, including data from rows not currently displayed.",2018,Jan,10 or fewer,10 or fewer,13,12006
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10863
,,,Mar,10 or fewer,10 or fewer,12,11336
,,,Apr,10 or fewer,10 or fewer,17,11531
,,,May,10 or fewer,18,14,12839
,,,Jun,10 or fewer,58,15,12427
,,,Jul,10 or fewer,59,18,12897
,,,Aug,10 or fewer,20,17,12957
,,,Sep,10 or fewer,12,10 or fewer,12938
,,,Oct,13,10 or fewer,19,12735
,,,Nov,10 or fewer,10 or fewer,13,12108
,,,Dec,10 or fewer,10 or fewer,15,13012
Delaware,Less than 15 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,4489
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5282
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3795
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3500
,,,May,10 or fewer,10 or fewer,10 or fewer,3925
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3299
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3160
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2910
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3670
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3794
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3827
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4789
,≥ 15 and < 25 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,1405
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1378
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1363
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1384
,,,May,10 or fewer,10 or fewer,10 or fewer,1417
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1276
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1343
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1322
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1458
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1519
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1351
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1384
,≥ 25 and < 45 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,2241
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2119
,,,Mar,12,10 or fewer,10 or fewer,2171
,,,Apr,16,10 or fewer,10 or fewer,2276
,,,May,16,10 or fewer,10 or fewer,2279
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2350
,,,Jul,11,10 or fewer,10 or fewer,2521
,,,Aug,24,10 or fewer,10 or fewer,2477
,,,Sep,13,10 or fewer,10 or fewer,2408
,,,Oct,11,10 or fewer,10 or fewer,2352
,,,Nov,12,10 or fewer,10 or fewer,2191
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2279
,≥ 45 and < 65 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,2035
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1910
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1911
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1900
,,,May,10 or fewer,10 or fewer,10 or fewer,2019
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2021
,,,Jul,10 or fewer,12,10 or fewer,2125
,,,Aug,11,10 or fewer,10 or fewer,2093
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2063
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2042
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1796
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1961
,65 Years or more,2018,Jan,10 or fewer,10 or fewer,10 or fewer,1853
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1674
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1761
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1707
,,,May,10 or fewer,10 or fewer,10 or fewer,1764
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1718
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1751
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1839
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1740
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1755
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1668
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1964
,No value,2018,Jan,10 or fewer,10 or fewer,10 or fewer,249
,,,Feb,10 or fewer,10 or fewer,10 or fewer,316
,,,Mar,10 or fewer,10 or fewer,10 or fewer,277
,,,Apr,10 or fewer,10 or fewer,10 or fewer,283
,,,May,10 or fewer,10 or fewer,10 or fewer,323
,,,Jun,10 or fewer,10 or fewer,10 or fewer,269
,,,Jul,10 or fewer,10 or fewer,10 or fewer,255
,,,Aug,10 or fewer,10 or fewer,10 or fewer,299
,,,Sep,10 or fewer,10 or fewer,10 or fewer,276
,,,Oct,10 or fewer,10 or fewer,10 or fewer,290
,,,Nov,10 or fewer,10 or fewer,10 or fewer,262
,,,Dec,10 or fewer,10 or fewer,10 or fewer,269
,"Total: Total includes all data under the Delaware bucket, including data from rows not currently displayed.",2018,Jan,10 or fewer,10 or fewer,10 or fewer,12272
,,,Feb,16,10 or fewer,10 or fewer,12674
,,,Mar,17,10 or fewer,10 or fewer,11277
,,,Apr,24,10 or fewer,10 or fewer,11049
,,,May,22,10 or fewer,10 or fewer,11725
,,,Jun,14,11,10 or fewer,10932
,,,Jul,15,35,10 or fewer,11153
,,,Aug,38,12,10 or fewer,10939
,,,Sep,25,10 or fewer,10 or fewer,11614
,,,Oct,17,10 or fewer,10 or fewer,11751
,,,Nov,17,10 or fewer,10 or fewer,11094
,,,Dec,10 or fewer,10 or fewer,10 or fewer,12644
North Dakota,Less than 15 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,1704
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1596
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1466
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1347
,,,May,10 or fewer,10 or fewer,10 or fewer,1513
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1315
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1439
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1288
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1498
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1323
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1279
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1505
,≥ 15 and < 25 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,1330
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1133
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1154
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1223
,,,May,10 or fewer,10 or fewer,10 or fewer,1267
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1256
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1349
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1308
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1395
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1295
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1172
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1232
,≥ 25 and < 45 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,2697
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2462
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2712
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2574
,,,May,10 or fewer,10 or fewer,10 or fewer,2737
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2729
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2848
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2912
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2694
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2626
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2606
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2663
,≥ 45 and < 65 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,1957
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1797
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2065
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1982
,,,May,10 or fewer,10 or fewer,10 or fewer,2036
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2074
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2077
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2071
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2053
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2003
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1934
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2059
,65 Years or more,2018,Jan,10 or fewer,10 or fewer,10 or fewer,1876
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1750
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1918
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1980
,,,May,10 or fewer,10 or fewer,10 or fewer,2110
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1967
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2110
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2042
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1969
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1939
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1844
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2038
,No value,2018,Jan,10 or fewer,10 or fewer,10 or fewer,225
,,,Feb,10 or fewer,10 or fewer,10 or fewer,235
,,,Mar,10 or fewer,10 or fewer,10 or fewer,225
,,,Apr,10 or fewer,10 or fewer,10 or fewer,231
,,,May,10 or fewer,10 or fewer,10 or fewer,247
,,,Jun,10 or fewer,10 or fewer,10 or fewer,233
,,,Jul,10 or fewer,10 or fewer,10 or fewer,214
,,,Aug,10 or fewer,10 or fewer,10 or fewer,230
,,,Sep,10 or fewer,10 or fewer,10 or fewer,215
,,,Oct,10 or fewer,10 or fewer,10 or fewer,248
,,,Nov,10 or fewer,10 or fewer,10 or fewer,207
,,,Dec,10 or fewer,10 or fewer,10 or fewer,214
,"Total: Total includes all data under the North Dakota bucket, including data from rows not currently displayed.",2018,Jan,10 or fewer,10 or fewer,10 or fewer,9789
,,,Feb,10 or fewer,10 or fewer,10 or fewer,8972
,,,Mar,10 or fewer,10 or fewer,10 or fewer,9538
,,,Apr,10 or fewer,10 or fewer,10 or fewer,9337
,,,May,10 or fewer,19,10 or fewer,9910
,,,Jun,10 or fewer,22,10 or fewer,9572
,,,Jul,10 or fewer,35,10 or fewer,10035
,,,Aug,10 or fewer,16,10 or fewer,9849
,,,Sep,10 or fewer,10 or fewer,10 or fewer,9824
,,,Oct,10 or fewer,10 or fewer,10 or fewer,9431
