,,,Apr,10 or fewer,10 or fewer,10 or fewer,1984
,,,May,10 or fewer,10 or fewer,10 or fewer,2113
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2158
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2332
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2543
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2456
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2364
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2327
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2270
,≥ 15 and < 25 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,1921
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1783
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2168
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2333
,,,May,10 or fewer,10 or fewer,10 or fewer,2331
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2321
,,,Jul,10 or fewer,14,10 or fewer,2417
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2636
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2684
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2498
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2397
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2442
,≥ 25 and < 45 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,3899
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3645
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4204
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4565
,,,May,10 or fewer,10 or fewer,10 or fewer,4599
,,,Jun,10 or fewer,19,10 or fewer,4782
,,,Jul,10 or fewer,27,10 or fewer,5024
,,,Aug,12,13,10 or fewer,5402
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4930
,,,Oct,10 or fewer,10 or fewer,10 or fewer,4594
,,,Nov,10 or fewer,10 or fewer,10 or fewer,4601
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4805
,≥ 45 and < 65 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,3318
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2897
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3414
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3542
,,,May,10 or fewer,10 or fewer,10 or fewer,3678
,,,Jun,10 or fewer,11,10 or fewer,3651
,,,Jul,10 or fewer,16,10 or fewer,3983
,,,Aug,10 or fewer,10 or fewer,10 or fewer,4080
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3805
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3675
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3714
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3781
,65 Years or more,2021,Jan,10 or fewer,10 or fewer,10 or fewer,3038
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2729
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3132
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3294
,,,May,10 or fewer,10 or fewer,10 or fewer,3394
,,,Jun,10 or fewer,11,10 or fewer,3413
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3756
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3682
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3522
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3752
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3633
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3739
,No value,2021,Jan,10 or fewer,10 or fewer,10 or fewer,491
,,,Feb,10 or fewer,10 or fewer,10 or fewer,525
,,,Mar,10 or fewer,10 or fewer,10 or fewer,505
,,,Apr,10 or fewer,10 or fewer,10 or fewer,481
,,,May,10 or fewer,10 or fewer,10 or fewer,503
,,,Jun,10 or fewer,10 or fewer,10 or fewer,549
,,,Jul,10 or fewer,10 or fewer,10 or fewer,500
,,,Aug,10 or fewer,10 or fewer,10 or fewer,567
,,,Sep,10 or fewer,10 or fewer,10 or fewer,557
,,,Oct,10 or fewer,10 or fewer,10 or fewer,584
,,,Nov,10 or fewer,10 or fewer,10 or fewer,641
,,,Dec,10 or fewer,10 or fewer,10 or fewer,644
,"Total: Total includes all data under the Nebraska bucket, including data from rows not currently displayed.",2021,Jan,10 or fewer,10 or fewer,12,13906
,,,Feb,15,10 or fewer,11,12823
,,,Mar,11,10 or fewer,14,15244
,,,Apr,18,10 or fewer,16,16198
,,,May,12,10 or fewer,13,16617
,,,Jun,14,56,20,16873
,,,Jul,14,61,15,18010
,,,Aug,20,39,18,18908
,,,Sep,10 or fewer,13,10 or fewer,17952
,,,Oct,10 or fewer,10 or fewer,20,17466
,,,Nov,12,10 or fewer,12,17309
,,,Dec,10 or fewer,10 or fewer,14,17679
Maine,Less than 15 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,1014
,,,Feb,10 or fewer,10 or fewer,10 or fewer,921
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1189
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1191
,,,May,10 or fewer,10 or fewer,10 or fewer,1541
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1740
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1755
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1787
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1862
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1843
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1846
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1651
,≥ 15 and < 25 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,1338
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1255
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1331
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1478
,,,May,10 or fewer,10 or fewer,10 or fewer,1584
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1738
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1783
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1868
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1769
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1748
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1787
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1781
,≥ 25 and < 45 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,3355
,,,Feb,12,10 or fewer,10 or fewer,3035
,,,Mar,22,10 or fewer,10 or fewer,3386
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3789
,,,May,15,10 or fewer,10 or fewer,3935
,,,Jun,28,22,10 or fewer,4123
,,,Jul,18,10 or fewer,10 or fewer,4330
,,,Aug,21,10 or fewer,10 or fewer,4179
,,,Sep,14,10 or fewer,10 or fewer,3925
,,,Oct,15,10 or fewer,10 or fewer,3945
,,,Nov,16,10 or fewer,10 or fewer,4101
,,,Dec,16,10 or fewer,10 or fewer,4208
,≥ 45 and < 65 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,3476
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3080
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3597
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3902
,,,May,10 or fewer,10 or fewer,10 or fewer,3863
,,,Jun,11,10 or fewer,10 or fewer,4055
,,,Jul,10 or fewer,10 or fewer,10 or fewer,4237
,,,Aug,10 or fewer,10 or fewer,10 or fewer,4207
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3822
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3868
,,,Nov,10 or fewer,10 or fewer,10 or fewer,4159
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4308
,65 Years or more,2021,Jan,10 or fewer,10 or fewer,10 or fewer,3690
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3399
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3981
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4103
,,,May,10 or fewer,10 or fewer,10 or fewer,4423
,,,Jun,10 or fewer,13,10 or fewer,4835
,,,Jul,10 or fewer,10 or fewer,10 or fewer,5007
,,,Aug,10 or fewer,10 or fewer,10 or fewer,4791
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4242
,,,Oct,10 or fewer,10 or fewer,10 or fewer,4515
,,,Nov,10 or fewer,10 or fewer,10 or fewer,4884
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4750
,No value,2021,Jan,10 or fewer,10 or fewer,10 or fewer,490
,,,Feb,10 or fewer,10 or fewer,10 or fewer,521
,,,Mar,10 or fewer,10 or fewer,10 or fewer,466
,,,Apr,10 or fewer,10 or fewer,10 or fewer,465
,,,May,10 or fewer,10 or fewer,10 or fewer,505
,,,Jun,10 or fewer,10 or fewer,10 or fewer,458
,,,Jul,10 or fewer,10 or fewer,10 or fewer,537
,,,Aug,10 or fewer,10 or fewer,10 or fewer,537
,,,Sep,10 or fewer,10 or fewer,10 or fewer,547
,,,Oct,10 or fewer,10 or fewer,10 or fewer,579
,,,Nov,10 or fewer,10 or fewer,10 or fewer,547
,,,Dec,10 or fewer,10 or fewer,10 or fewer,654
,"Total: Total includes all data under the Maine bucket, including data from rows not currently displayed.",2021,Jan,13,10 or fewer,10 or fewer,13363
,,,Feb,20,10 or fewer,10 or fewer,12210
,,,Mar,34,10 or fewer,10 or fewer,13949
,,,Apr,13,10 or fewer,10 or fewer,14928
,,,May,23,10 or fewer,10 or fewer,15849
,,,Jun,46,55,10 or fewer,16949
,,,Jul,32,11,10 or fewer,17646
,,,Aug,31,27,10 or fewer,17364
,,,Sep,26,10 or fewer,10 or fewer,16167
,,,Oct,24,10 or fewer,10 or fewer,16498
,,,Nov,21,10 or fewer,10 or fewer,17321
,,,Dec,33,10 or fewer,10 or fewer,17348
Hawaii,Less than 15 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,1596
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1575
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1679
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1901
,,,May,10 or fewer,10 or fewer,10 or fewer,2140
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2217
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2359
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2499
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2072
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2279
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2552
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2884
,≥ 15 and < 25 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,1298
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1211
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1309
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1361
,,,May,10 or fewer,10 or fewer,10 or fewer,1423
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1500
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1604
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1642
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1431
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1440
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1505
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1657
,≥ 25 and < 45 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,3607
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3148
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3558
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3649
,,,May,10 or fewer,10 or fewer,10 or fewer,3723
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3874
,,,Jul,10 or fewer,10 or fewer,10 or fewer,4172
,,,Aug,10 or fewer,10 or fewer,10 or fewer,4269
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3486
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3397
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3547
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3962
,≥ 45 and < 65 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,3602
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3343
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3780
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3775
,,,May,10 or fewer,10 or fewer,10 or fewer,3836
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3915
,,,Jul,10 or fewer,10 or fewer,10 or fewer,4049
,,,Aug,10 or fewer,10 or fewer,10 or fewer,4112
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3392
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3511
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3535
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4013
,65 Years or more,2021,Jan,10 or fewer,10 or fewer,10 or fewer,3745
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3539
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3978
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3913
,,,May,10 or fewer,10 or fewer,10 or fewer,3947
,,,Jun,10 or fewer,10 or fewer,10 or fewer,4040
,,,Jul,10 or fewer,10 or fewer,10 or fewer,4080
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3748
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3478
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3847
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3894
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4320
,No value,2021,Jan,10 or fewer,10 or fewer,10 or fewer,555
,,,Feb,10 or fewer,10 or fewer,10 or fewer,542
,,,Mar,10 or fewer,10 or fewer,10 or fewer,563
,,,Apr,10 or fewer,10 or fewer,10 or fewer,587
,,,May,10 or fewer,10 or fewer,10 or fewer,571
,,,Jun,10 or fewer,10 or fewer,10 or fewer,576
,,,Jul,10 or fewer,10 or fewer,10 or fewer,568
,,,Aug,10 or fewer,10 or fewer,10 or fewer,559
,,,Sep,10 or fewer,10 or fewer,10 or fewer,652
,,,Oct,10 or fewer,10 or fewer,10 or fewer,615
,,,Nov,10 or fewer,10 or fewer,10 or fewer,583
,,,Dec,10 or fewer,10 or fewer,10 or fewer,632
,"Total: Total includes all data under the Hawaii bucket, including data from rows not currently displayed.",2021,Jan,10 or fewer,10 or fewer,10 or fewer,14403
,,,Feb,10 or fewer,10 or fewer,10 or fewer,13357
,,,Mar,10 or fewer,10 or fewer,10 or fewer,14864
,,,Apr,10 or fewer,10 or fewer,10 or fewer,15185
,,,May,10 or fewer,10 or fewer,10 or fewer,15639
,,,Jun,10 or fewer,10 or fewer,10 or fewer,16117
,,,Jul,11,10 or fewer,10 or fewer,16831
,,,Aug,11,10 or fewer,10 or fewer,16827
,,,Sep,10 or fewer,10 or fewer,10 or fewer,14510
,,,Oct,10 or fewer,10 or fewer,10 or fewer,15087
,,,Nov,10 or fewer,10 or fewer,10 or fewer,15615
,,,Dec,13,10 or fewer,10 or fewer,17467
Alabama,Less than 15 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,832
,,,Feb,10 or fewer,10 or fewer,10 or fewer,867
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1348
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1452
,,,May,10 or fewer,10 or fewer,10 or fewer,1857
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1576
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1811
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1710
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1499
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1570
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1728
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1897
,≥ 15 and < 25 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,1127
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1147
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1560
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1627
,,,May,10 or fewer,10 or fewer,10 or fewer,1812
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1745
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2097
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2003
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1631
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1684
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1663
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1997
,≥ 25 and < 45 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,2889
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2750
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3530
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3719
,,,May,10 or fewer,10 or fewer,10 or fewer,4154
,,,Jun,10 or fewer,11,10 or fewer,4170
,,,Jul,10 or fewer,17,10 or fewer,4894
,,,Aug,10 or fewer,16,10 or fewer,4985
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3946
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3745
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3697
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4455
,≥ 45 and < 65 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,2746
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2561
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3486
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3478
,,,May,10 or fewer,10 or fewer,10 or fewer,3890
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3910
,,,Jul,10 or fewer,12,10 or fewer,4504
,,,Aug,10 or fewer,13,10 or fewer,4553
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3663
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3531
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3452
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3925
,65 Years or more,2021,Jan,10 or fewer,10 or fewer,10 or fewer,2587
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2376
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3300
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3262
,,,May,10 or fewer,10 or fewer,10 or fewer,3464
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3559
,,,Jul,10 or fewer,10 or fewer,10 or fewer,4015
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3516
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3136
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3390
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3289
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3870
,No value,2021,Jan,10 or fewer,10 or fewer,10 or fewer,451
,,,Feb,10 or fewer,10 or fewer,10 or fewer,487
,,,Mar,10 or fewer,10 or fewer,10 or fewer,537
,,,Apr,10 or fewer,10 or fewer,10 or fewer,531
,,,May,10 or fewer,10 or fewer,10 or fewer,540
,,,Jun,10 or fewer,10 or fewer,10 or fewer,575
,,,Jul,10 or fewer,10 or fewer,10 or fewer,585
,,,Aug,10 or fewer,10 or fewer,10 or fewer,738
,,,Sep,10 or fewer,10 or fewer,10 or fewer,741
,,,Oct,10 or fewer,10 or fewer,10 or fewer,567
,,,Nov,10 or fewer,10 or fewer,10 or fewer,586
,,,Dec,10 or fewer,10 or fewer,10 or fewer,621
,"Total: Total includes all data under the Alabama bucket, including data from rows not currently displayed.",2021,Jan,10 or fewer,10 or fewer,10 or fewer,10632
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10188
,,,Mar,10 or fewer,10 or fewer,12,13760
,,,Apr,10 or fewer,10 or fewer,11,14069
,,,May,14,14,10 or fewer,15717
,,,Jun,10 or fewer,31,10 or fewer,15534
,,,Jul,13,47,14,17903
,,,Aug,10 or fewer,43,15,17503
,,,Sep,12,16,15,14613
,,,Oct,11,10 or fewer,14,14485
,,,Nov,10 or fewer,10 or fewer,13,14412
,,,Dec,10 or fewer,10 or fewer,13,16763
Kansas,Less than 15 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,881
,,,Feb,10 or fewer,10 or fewer,10 or fewer,794
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1132
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1355
,,,May,10 or fewer,10 or fewer,10 or fewer,1375
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1569
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1606
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1686
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1833
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1585
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1640
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1698
,≥ 15 and < 25 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,1419
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1183
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1307
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1533
,,,May,10 or fewer,10 or fewer,10 or fewer,1642
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1643
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1704
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1774
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1685
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1621
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1581
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1748
,≥ 25 and < 45 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,3066
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2604
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3159
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3335
,,,May,10 or fewer,10 or fewer,10 or fewer,3494
,,,Jun,10 or fewer,14,10 or fewer,3612
,,,Jul,10 or fewer,12,13,3817
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3931
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3572
,,,Oct,10 or fewer,10 or fewer,11,3420
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3385
,,,Dec,11,10 or fewer,12,3848
,≥ 45 and < 65 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,2840
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2431
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2899
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3130
,,,May,10 or fewer,10 or fewer,10 or fewer,3184
,,,Jun,10 or fewer,14,10 or fewer,3349
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3528
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3556
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3289
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3125
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3139
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3470
,65 Years or more,2021,Jan,10 or fewer,10 or fewer,10 or fewer,3063
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2630
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3168
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3244
,,,May,10 or fewer,10 or fewer,10 or fewer,3431
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3653
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3816
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3657
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3428
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3515
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3521
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3974
,No value,2021,Jan,10 or fewer,10 or fewer,10 or fewer,467
,,,Feb,10 or fewer,10 or fewer,10 or fewer,466
,,,Mar,10 or fewer,10 or fewer,10 or fewer,476
,,,Apr,10 or fewer,10 or fewer,10 or fewer,407
,,,May,10 or fewer,10 or fewer,10 or fewer,458
,,,Jun,10 or fewer,10 or fewer,10 or fewer,428
,,,Jul,10 or fewer,10 or fewer,10 or fewer,455
,,,Aug,10 or fewer,10 or fewer,10 or fewer,483
,,,Sep,10 or fewer,10 or fewer,10 or fewer,541
,,,Oct,10 or fewer,10 or fewer,10 or fewer,486
,,,Nov,10 or fewer,10 or fewer,10 or fewer,470
,,,Dec,10 or fewer,10 or fewer,10 or fewer,537
,"Total: Total includes all data under the Kansas bucket, including data from rows not currently displayed.",2021,Jan,10 or fewer,10 or fewer,17,11734
,,,Feb,10 or fewer,10 or fewer,18,10107
,,,Mar,19,10 or fewer,16,12140
,,,Apr,16,10 or fewer,16,13004
,,,May,16,10 or fewer,15,13582
,,,Jun,10 or fewer,46,24,14252
,,,Jul,11,41,26,14922
,,,Aug,15,24,20,15086
,,,Sep,17,10 or fewer,16,14347
,,,Oct,11,10 or fewer,23,13751
,,,Nov,14,10 or fewer,24,13735
,,,Dec,18,10 or fewer,18,15275
Delaware,Less than 15 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,2033
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1758
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2274
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2584
,,,May,10 or fewer,10 or fewer,10 or fewer,3064
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3252
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3904
,,,Aug,10 or fewer,10 or fewer,10 or fewer,4060
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4546
,,,Oct,10 or fewer,10 or fewer,10 or fewer,4265
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3824
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4239
,≥ 15 and < 25 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,1067
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1003
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1217
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1277
,,,May,10 or fewer,10 or fewer,10 or fewer,1380
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1388
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1767
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1769
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1841
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1710
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1546
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1631
,≥ 25 and < 45 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,2038
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1912
,,,Mar,12,10 or fewer,10 or fewer,2114
,,,Apr,12,10 or fewer,10 or fewer,2242
,,,May,18,10 or fewer,10 or fewer,2300
,,,Jun,16,10 or fewer,10 or fewer,2399
,,,Jul,19,10 or fewer,10 or fewer,3059
,,,Aug,15,10 or fewer,10 or fewer,3119
,,,Sep,11,10 or fewer,10 or fewer,2893
,,,Oct,11,10 or fewer,10 or fewer,2868
,,,Nov,15,10 or fewer,10 or fewer,2678
,,,Dec,17,10 or fewer,10 or fewer,2934
,≥ 45 and < 65 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,1795
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1615
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1862
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1958
